rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
167,"Innovative Sentiment Analysis and Prediction of Stock Price Using FinBERT, GPT-4 and Logistic Regression: A Data-Driven Approach",2024,Financial language models,19.80,39,1,1,0,0,Big Data and Cognitive Computing,Olamilekan Shobayo; Sidikat Adeyemi-Longe; O. Popoola; Bayode Ogunleye,10.3390/bdcc8110143,2412.06837,https://www.semanticscholar.org/paper/65def91046a328ccb3ae305316bf8ba993817aef,65def91046a328ccb3ae305316bf8ba993817aef,ROUND3-35,FinBERT : A Large Language Model for Extracting Information from Financial Text†,financial; market; sentiment; stock,finbert; gpt; natural language processing; transformer,"This study explores the comparative performance of cutting-edge AI models, i.e., Finaance Bidirectional Encoder representations from Transsformers (FinBERT), Generatice Pre-trained Transformer GPT-4, and Logistic Regression, for sentiment analysis and stock index prediction using financial news and the NGX All-Share Index data label. By leveraging advanced natural language processing models like GPT-4 and FinBERT, alongside a traditional machine learning model, Logistic Regression, we aim to classify market sentiment, generate sentiment scores, and predict market price movements. This research highlights global AI advancements in stock markets, showcasing how state-of-the-art language models can contribute to understanding complex financial data. The models were assessed using metrics such as accuracy, precision, recall, F1 score, and ROC AUC. Results indicate that Logistic Regression outperformed the more computationally intensive FinBERT and predefined approach of versatile GPT-4, with an accuracy of 81.83% and a ROC AUC of 89.76%. The GPT-4 predefined approach exhibited a lower accuracy of 54.19% but demonstrated strong potential in handling complex data. FinBERT, while offering more sophisticated analysis, was resource-demanding and yielded a moderate performance. Hyperparameter optimization using Optuna and cross-validation techniques ensured the robustness of the models. This study highlights the strengths and limitations of the practical applications of AI approaches in stock market prediction and presents Logistic Regression as the most efficient model for this task, with FinBERT and GPT-4 representing emerging tools with potential for future exploration and innovation in AI-driven financial analytics."
168,FinRL Contests: Benchmarking Data-driven Financial Reinforcement Learning Agents,2025,Financial agents,19.80,4,1,1,0,0,,Keyi Wang; Nikolaus Holzer; Ziyi Xia; Yupeng Cao; Jiechao Gao; Anwar Walid; Kairong Xiao; Xiao-Yang Liu Yanglet,,2504.02281,https://www.semanticscholar.org/paper/018e23442dbac6cd383c52be4200007821f06437,018e23442dbac6cd383c52be4200007821f06437,ROUND3-27,FinGPT: Democratizing Internet-scale Data for Financial Large Language Models,financial; fintech; market; portfolio; stock; trading,language model; large language model; llm,"Financial reinforcement learning (FinRL) is now a practical paradigm for financial engineering. However, applying RL strategies to real-world trading tasks remains a challenge for individuals, as it is error-prone and engineering-heavy. The non-stationarity of financial data, low signal-to-noise ratios, and various market frictions require deep accumulations. Although numerous FinRL methods have been developed for tasks such as stock/crypto trading and portfolio management, the lack of standardized task definitions, real-time high-quality datasets, close-to-real market environments, and robust baselines has hindered consistent reproduction in both open-source community and FinTech industry. To bridge this gap, we organized a series of FinRL Contests from 2023 to 2025, covering a diverse range of financial tasks such as stock trading, order execution, crypto trading, and the use of large language model (LLM)-engineered signals. These contests attracted 200+ participants from 100+ institutions over 20+ countries. To encourage participations, we provided starter kits featuring GPU-optimized parallel market environments, ensemble learning, and comprehensive instructions. In this paper, we summarize these benchmarking efforts, detailing task formulations, data curation pipelines, environment implementations, evaluation protocols, participant performance, and organizational insights. It guides our follow-up FinRL contests, and also provides a reference for FinAI contests alike."
169,Predictive Power of LLMs in Financial Markets,2024,Trading and investment,19.80,3,1,0,1,0,,Jerick Shi; Burton Hollifield,,2411.16569,https://www.semanticscholar.org/paper/63c60abb4b62f42668d43a1117ab61cd250bb598,63c60abb4b62f42668d43a1117ab61cd250bb598,ROUND3-7,"Large Language Models in equity markets: applications, techniques, and insights",financial; investment; market; risk; stock,bert; gpt; llm; transformer,"Predicting the movement of the stock market and other assets has been valuable over the past few decades. Knowing how the value of a certain sector market may move in the future provides much information for investors, as they use that information to develop strategies to maximize profit or minimize risk. However, market data are quite noisy, and it is challenging to choose the right data or the right model to create such predictions. With the rise of large language models, there are ways to analyze certain data much more efficiently than before. Our goal is to determine whether the GPT model provides more useful information compared to other traditional transformer models, such as the BERT model. We shall use data from the Federal Reserve Beige Book, which provides summaries of economic conditions in different districts in the US. Using such data, we then employ the LLM's to make predictions on the correlations. Using these correlations, we then compare the results with well-known strategies and determine whether knowing the economic conditions improves investment decisions. We conclude that the Beige Book does contain information regarding correlations amongst different assets, yet the GPT model has too much look-ahead bias and that traditional models still triumph."
170,Revealing Insights: Sentiment Analysis of Indian Annual Reports,2024,Financial language models,19.80,1,1,1,0,0,2024 3rd International Conference for Innovation in Technology (INOCON),C. Chaithra; Biju R. Mohan,10.1109/INOCON60754.2024.10511489,,https://www.semanticscholar.org/paper/2565ea0fade81543c0c7a777d9a592619ce3b6e3,2565ea0fade81543c0c7a777d9a592619ce3b6e3,ROUND3-35,FinBERT : A Large Language Model for Extracting Information from Financial Text†,annual report; corporate; earnings; equity; return; returns; sentiment; stock,finbert,"Annual reports are the corporate documents companies publish every year. These documents contain crucial company performance information and are often analyzed manually and objectively. The Investor often ignores the annual report’s qualitative data and focuses only on quantitative data. In literature, it has been demonstrated that managers’ word choices, CSR initiatives, and sentiments expressed in annual reports are related to future stock returns, earnings, and management fraud. Therefore, the study aims to observe sentiment orientation in CEO letters, Management Discussion and Analysis(MD&A), and Corporate Social Responsibility (CSR) and examine the sentiment relation with company performance. The NSE-listed company annual reports are considered for the study. In the proposed approach, the results of the LM Dictionary-Based technique, Naive Bayes, SVM, RF, LSTM, and FinBERT model are considered to determine the final sentiment. The annual report tone is calculated and compared with the performance indicators, i.e., Return on Assets(ROA) and Return on Equity(ROE)."
171,MAPS: Multi-Agent reinforcement learning-based Portfolio management System,2020,Financial agents,19.77,42,1,0,1,1,International Joint Conference on Artificial Intelligence,Jinho Lee; Raehyun Kim; Seokho Yi; Jaewoo Kang,10.24963/ijcai.2020/623,2007.05402,https://www.semanticscholar.org/paper/5f485757243d69c61ef332c9ed5566e56a3ad88f,5f485757243d69c61ef332c9ed5566e56a3ad88f,ROUND3-18,Automate Strategy Finding with LLM in Quant investment,investment; market; portfolio; return; risk; stock,agent,"Generating an investment strategy using advanced deep learning methods in stock markets has recently been a topic of interest. Most existing deep learning methods focus on proposing an optimal model or network architecture by maximizing return. However, these models often fail to consider and adapt to the continuously changing market conditions. In this paper, we propose the Multi-Agent reinforcement learning-based Portfolio management System (MAPS). MAPS is a cooperative system in which each agent is an independent ""investor"" creating its own portfolio. In the training procedure, each agent is guided to act as diversely as possible while maximizing its own return with a carefully designed loss function. As a result, MAPS as a system ends up with a diversified portfolio. Experiment results with 12 years of US market data show that MAPS outperforms most of the baselines in terms of Sharpe ratio. Furthermore, our results show that adding more agents to our system would allow us to get a higher Sharpe ratio by lowering risk with a more diversified portfolio."
172,LSTM-ARIMA as a hybrid approach in algorithmic investment strategies,2024,Trading and investment,19.76,37,2,2,0,0,Knowledge-Based Systems,Kamil Kashif; R. Ślepaczuk,10.33138/2957-0506.2024.7.443,2406.18206,https://www.semanticscholar.org/paper/3d07384ef35e0708acb9db1db3bfb1c0694b97d5,3d07384ef35e0708acb9db1db3bfb1c0694b97d5,ROUND3-16; ROUND3-35,Can Large Language Models beat wall street? Evaluating GPT-4’s impact on financial decision-making with MarketSenseAI; FinBERT : A Large Language Model for Extracting Information from Financial Text†,equity; investment; return; risk,,"This study focuses on building an algorithmic investment strategy employing a hybrid approach that combines LSTM and ARIMA models referred to as LSTM-ARIMA. This unique algorithm uses LSTM to produce final predictions but boost results of this RNN by adding the residuals obtained from ARIMA predictions among other inputs. The algorithm is tested across three equity indices (S&P 500, FTSE 100, and CAC 40) using daily frequency data spanning from January, 2000 to August, 2023. The architecture of testing is based on the walk-forward procedure which is applied for hyperparameter tunning phase that uses using Random Search and backtesting the algorithms. The selection of the optimal model is determined based on adequately selected performance metrics combining focused on risk-adjusted return measures. We considered two strategies for each algorithm: Long-Only and Long-Short in order to present situation of two various groups of investors with different investment policy restrictions. For each strategy and equity index, we compute the performance metrics and visualize the equity curve to identify the best strategy with the highest modified information ratio (𝐼𝐼𝐼𝐼**). The findings conclude that the LSTM-ARIMA algorithm outperforms all the other algorithms across all the equity indices what confirms strong potential behind hybrid ML-TS (machine learning - time series) models in searching for the optimal algorithmic investment strategies."
173,Can ChatGPT improve investment decisions? From a portfolio management perspective,2024,Trading and investment,19.73,72,2,0,2,0,Finance Research Letters,Hyungjin Ko; Jaewook Lee,10.1016/j.frl.2024.105433,,https://www.semanticscholar.org/paper/2516b8d7f61da0fac219cf00f488a7d8d3d7d5c7,2516b8d7f61da0fac219cf00f488a7d8d3d7d5c7,ROUND3-7; ROUND3-17,"Enhancing Investment Analysis: Optimizing AI-Agent Collaboration in Financial Research; Large Language Models in equity markets: applications, techniques, and insights",investment; portfolio,chatgpt,
174,Synthesizing Behaviorally-Grounded Reasoning Chains: A Data-Generation Framework for Personal Finance LLMs,2025,Financial agents,19.60,0,2,2,0,0,Proceedings of The 10th Workshop on Financial Technology and Natural Language Processing,Akhil Theerthala,10.48550/arXiv.2509.14180,2509.14180,https://www.semanticscholar.org/paper/cad6d2a7dbb55275e8c235f9961772aecf61744d,cad6d2a7dbb55275e8c235f9961772aecf61744d,ROUND3-30; ROUND3-17,Enhancing Investment Analysis: Optimizing AI-Agent Collaboration in Financial Research; LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; financial; returns; risk,dataset; llm; reasoning,"Personalized financial advice requires consideration of user goals, constraints, risk tolerance, and jurisdiction. Prior LLM work has focused on support systems for investors and financial planners. Simultaneously, numerous recent studies examine broader personal finance tasks, including budgeting, debt management, retirement, and estate planning, through agentic pipelines that incur high maintenance costs, yielding less than 25% of their expected financial returns. In this study, we introduce a novel and reproducible framework that integrates relevant financial context with behavioral finance studies to construct supervision data for end-to-end advisors. Using this framework, we create a 19k sample reasoning dataset and conduct a comprehensive fine-tuning of the Qwen-3-8B model on the dataset. Through a held-out test split and a blind LLM-jury study, we demonstrate that through careful data curation and behavioral integration, our 8B model achieves performance comparable to significantly larger baselines (14-32B parameters) across factual accuracy, fluency, and personalization metrics while incurring 80% lower costs than the larger counterparts."
175,Large language model-driven time-series forecasting of financial network indicators,2026,Trading and investment,19.60,1,1,1,0,0,Frontiers Artif. Intell.,Mini Han Wang; Y. Yeung,10.3389/frai.2026.1722121,,https://www.semanticscholar.org/paper/cc70f12544548688aad5b33c3c8b2b7ed5a90326,cc70f12544548688aad5b33c3c8b2b7ed5a90326,ROUND3-12,Leveraging Large Language Models and Retrieval-Augmented Generation for Enhanced Multi-Asset Portfolio Construction,financial; fund; market; risk; stock,language model; large language model; llm; retrieval; transformer,"Introduction Financial markets operate as dynamic networks in which institutional cross-holdings shape the diffusion of information and the propagation of risk. Forecasting the evolution of stock information networks is critical for anticipating herding behavior and safeguarding systemic stability, yet remains challenging due to high-dimensional heterogeneity, structural non-stationarity, and the need for economically interpretable predictions. Methods Using a quarterly fund–stock holding panel from 2016 to 2024, we construct time-indexed bipartite fund–stock graphs and project them onto the stock layer. From these graphs, we compute two key network indicators: degree centralization (cen_d), capturing market-wide concentration, and residual density (den), reflecting firm-level anomalies. We then develop a large language model (LLM)–enhanced forecasting framework that transforms numeric time series and textual fund disclosures into promptable sequences, incorporates retrieval-augmented historical context, and performs multi-step forecasting of both cen_d and abnormal den spikes. Results Extensive experiments show that the proposed LLM-based framework significantly reduces mean absolute error and root mean square error, and improves directional accuracy, compared with ARIMA, Prophet, and Temporal Fusion Transformer benchmarks. Attention-weight analysis further indicates that the model assigns higher importance to historical quarters characterized by sharp fund co-movement or policy shocks. Discussion These findings demonstrate that LLM-driven time-series forecasting can provide early warnings of systemic risk and generate economically interpretable insights for investors and regulators. The results highlight the broader potential of language-informed graph forecasting as a new paradigm for financial market surveillance and policy design."
176,Resisting Manipulative Bots in Meme Coin Copy Trading: A Multi-Agent Approach with Chain-of-Thought Reasoning,2026,Financial agents,19.60,1,1,1,0,0,arXiv.org,Yichen Luo; Yebo Feng; Jiahua Xu; Yang Liu,10.1145/3774904.3792635,2601.08641,https://www.semanticscholar.org/paper/0c75161945e7860ed162d2107a953dfe0170468a,0c75161945e7860ed162d2107a953dfe0170468a,ROUND3-18,Automate Strategy Finding with LLM in Quant investment,investment; market; return; sentiment; trading,agent; language model; large language model; llm; reasoning,"Copy trading has become the dominant entry strategy in meme coin markets. However, due to the market's extremely illiquid and volatile nature, the strategy exposes an exploitable attack surface: adversaries deploy manipulative bots to front-run trades, conceal positions, and fabricate sentiment, systematically extracting value from naïve copiers at scale. Despite its prevalence, bot-driven manipulation remains largely unexplored, and no robust defensive framework exists. We propose a manipulation-resistant copy-trading system based on a multi-agent architecture powered by a multi-modal large language model (LLM) and chain-of-thought (CoT) reasoning. Our approach outperforms zero-shot and most statistic-driven baselines in prediction accuracy as well as all baselines in economic performance, achieving an average copier return of 3% per meme coin investment under realistic market frictions. Overall, our results demonstrate the effectiveness of agent-based defenses and predictability of trader profitability in adversarial meme coin markets, providing a practical foundation for robust copy trading."
177,Trade the Event: Corporate Events Detection for News-Based Event-Driven Trading,2021,Trading and investment,19.57,60,1,0,1,0,Findings,Zhihan Zhou; Li-Qian Ma; Han Liu,10.18653/v1/2021.findings-acl.186,2105.12825,https://www.semanticscholar.org/paper/803750b376603d1aa4b8512a18a865b0adbdc32c,803750b376603d1aa4b8512a18a865b0adbdc32c,ROUND3-27,FinGPT: Democratizing Internet-scale Data for Financial Large Language Models,corporate; market; return; returns; stock; trading,benchmark; dataset,"In this paper, we introduce an event-driven trading strategy that predicts stock movements by detecting corporate events from news articles. Unlike existing models that utilize textual features (e.g., bag-of-words) and sentiments to directly make stock predictions, we consider corporate events as the driving force behind stock movements and aim to profit from the temporary stock mispricing that may occur when corporate events take place. The core of the proposed strategy is a bi-level event detection model. The low-level event detector identifies events' existences from each token, while the high-level event detector incorporates the entire article's representation and the low-level detected results to discover events at the article-level. We also develop an elaborately-annotated dataset EDT for corporate event detection and news-based stock prediction benchmark. EDT includes 9721 news articles with token-level event labels as well as 303893 news articles with minute-level timestamps and comprehensive stock price labels. Experiments on EDT indicate that the proposed strategy outperforms all the baselines in winning rate, excess returns over the market, and the average return on each transaction."
178,Are Generative AI Agents Effective Personalized Financial Advisors?,2025,Financial agents,19.49,27,1,1,0,0,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,Takehiro Takayanagi; Kiyoshi Izumi; Javier Sanz-Cruzado; Richard Mccreadie; I. Ounis,10.1145/3726302.3729897,2504.05862,https://www.semanticscholar.org/paper/a84878025b6569857b6deb7eb2b9ae15eed347a4,a84878025b6569857b6deb7eb2b9ae15eed347a4,ROUND3-30,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; financial; investment; risk,generative ai; language model; large language model; llm,"Large language model-based agents are becoming increasingly popular as a low-cost mechanism to provide personalized, conversational advice, and have demonstrated impressive capabilities in relatively simple scenarios, such as movie recommendations. But how do these agents perform in complex high-stakes domains, where domain expertise is essential and mistakes carry substantial risk? This paper investigates the effectiveness of LLM-advisors in the finance domain, focusing on three distinct challenges: (1) eliciting user preferences when users themselves may be unsure of their needs (2) providing personalized guidance for diverse investment preferences, and (3) leveraging advisor personality to build relationships and foster trust. Via a lab-based user study with 64 participants, we show that LLM-advisors often match human advisor performance when eliciting preferences, although they can struggle to resolve conflicting user needs. When providing personalized advice, the LLM was able to positively influence user behavior, but demonstrated clear failure modes. Our results show that accurate preference elicitation is key, otherwise, the LLM-advisor has little impact, or can even direct the investor toward unsuitable assets. More worryingly, users appear insensitive to the quality of advice being given, or worse these can have an inverse relationship. Indeed, users reported a preference for and increased satisfaction as well as emotional trust with LLMs adopting an extroverted persona, even though those agents provided worse advice."
179,NumHTML: Numeric-Oriented Hierarchical Transformer Model for Multi-task Financial Forecasting,2022,Trading and investment,19.48,54,1,0,1,0,AAAI Conference on Artificial Intelligence,Linyi Yang; Jiazheng Li; Ruihai Dong; Yue Zhang; B. Smyth,10.1609/aaai.v36i10.21414,2201.01770,https://www.semanticscholar.org/paper/b1f10c9fbb8dceff45e9c5aa9d7ca925b742d9ac,b1f10c9fbb8dceff45e9c5aa9d7ca925b742d9ac,ROUND3-5,Plutus: Benchmarking Large Language Models in Low-Resource Greek Finance,earnings; financial; returns; risk; stock; trading,dataset; transformer,"Financial forecasting has been an important and active area of machine learning research because of the challenges it presents and the potential rewards that even minor improvements in prediction accuracy or forecasting may entail. Traditionally, financial forecasting has heavily relied on quantitative indicators and metrics derived from structured financial statements. Earnings conference call data, including text and audio, is an important source of unstructured data that has been used for various prediction tasks using deep earning and related approaches. However, current deep learning-based methods are limited in the way that they deal with numeric data; numbers are typically treated as plain-text tokens without taking advantage of their underlying numeric structure. This paper describes a numeric-oriented hierarchical transformer model (NumHTML) to predict stock returns, and financial risk using multi-modal aligned earnings calls data by taking advantage of the different categories of numbers (monetary, temporal, percentages etc.) and their magnitude. We present the results of a comprehensive evaluation of NumHTML against several state-of-the-art baselines using a real-world publicly available dataset. The results indicate that NumHTML significantly outperforms the current state-of-the-art across a variety of evaluation metrics and that it has the potential to offer significant financial gains in a practical trading context."
180,Predictive Patentomics: Forecasting Innovation Success and Valuation with ChatGPT,2023,Trading and investment,19.48,10,1,1,0,0,Social Science Research Network,Stephen Yang,10.2139/ssrn.4482536,2307.01202,https://www.semanticscholar.org/paper/15c29f2b8326d945de5f1dd8830e0cb174666a57,15c29f2b8326d945de5f1dd8830e0cb174666a57,ROUND3-35,FinBERT : A Large Language Model for Extracting Information from Financial Text†,accounting; corporate; market; portfolio; returns; valuation,chatgpt; llm,"Analysis of innovation has been fundamentally limited by conventional approaches to broad, structural variables. This paper pushes the boundaries, taking an LLM approach to patent analysis with the groundbreaking ChatGPT technology. OpenAI's state-of-the-art textual embedding accesses complex information about the quality and impact of each invention to power deep learning predictive models. The nuanced embedding drives a 24% incremental improvement in R-squared predicting patent value and clearly isolates the worst and best applications. These models enable a revision of the contemporary Kogan, Papanikolaou, Seru, and Stoffman (2017) valuation of patents by a median deviation of 1.5 times, accounting for potential institutional predictions. Furthermore, the market fails to incorporate timely information about applications; a long-short portfolio based on predicted acceptance rates achieves significant abnormal returns of 3.3% annually. The models provide an opportunity to revolutionize startup and small-firm corporate policy vis-a-vis patenting."
181,TASEM: A Multimodal Time-Aware Deep Learning Framework for Investor Sentiment Prediction: Data Mining from Financial News,2025,Trading and investment,19.40,0,2,2,0,0,Proceedings of the 2025 International Conference on Digital Society and Intelligent Computing,Mufei Xu,10.1145/3788910.3788938,,https://www.semanticscholar.org/paper/3c0c93d946d2befd9ad40d46a0945e6a121409c4,3c0c93d946d2befd9ad40d46a0945e6a121409c4,ROUND3-15; ROUND3-35,"A Survey on Large Language Models for Critical Societal Domains: Finance, Healthcare, and Law; FinBERT : A Large Language Model for Extracting Information from Financial Text†",finance; financial; market; risk; sentiment; volatility,,"Investor sentiment, a critical driver of financial market volatility, is profoundly influenced by the continuous flow of financial news. To tackle the challenges of modeling sentiment decay, accumulation, and cross-event interaction, we propose TASEM—a novel multimodal time-aware deep learning framework. Trained on financial news texts and market data spanning 2016–2024, TASEM integrates multimodal information through three dedicated components: a Time-Aware Attention mechanism (TAT) ; a Sequential Decay and Accumulation Unit (SDAU) ; and a Sentiment State Transition Network (SSTN) . The framework significantly outperforms state-of-the-art baselines in sentiment index forecasting, reducing MSE and MAE by 9.7% and 12%, respectively, while demonstrating strong robustness under high-volatility scenarios. Ablation studies confirm the necessity of each component and the model's resilience to missing data. This work not only breaks new ground in temporal modeling for financial sentiment analysis but also offers a powerful, data-driven framework for applications in behavioral finance and market risk assessment."
182,FinKario: Event-Enhanced Automated Construction of Financial Knowledge Graph,2025,Trading and investment,19.40,4,1,1,0,0,arXiv.org,Xiang Li; Penglei Sun; Wanyun Zhou; Zikai Wei; Yongqi Zhang; Xiaowen Chu,10.48550/arXiv.2508.00961,2508.00961,https://www.semanticscholar.org/paper/4626559140e39e14c238296fbf365a918864a681,4626559140e39e14c238296fbf365a918864a681,ROUND3-1,Fin-R1: A Large Language Model for Financial Reasoning through Reinforcement Learning,equity; equity research; financial; market; stock,dataset; prompt; rag; retrieval,"Individual investors are significantly outnumbered and disadvantaged in financial markets, overwhelmed by abundant information and lacking professional analysis. Equity research reports stand out as crucial resources, offering valuable insights. By leveraging these reports, large language models (LLMs) can enhance investors'decision-making capabilities and strengthen financial analysis. However, two key challenges limit their effectiveness: (1) the rapid evolution of market events often outpaces the slow update cycles of existing knowledge bases, (2) the long-form and unstructured nature of financial reports further hinders timely and context-aware integration by LLMs. To address these challenges, we tackle both data and methodological aspects. First, we introduce the Event-Enhanced Automated Construction of Financial Knowledge Graph (FinKario), a dataset comprising over 305,360 entities, 9,625 relational triples, and 19 distinct relation types. FinKario automatically integrates real-time company fundamentals and market events through prompt-driven extraction guided by professional institutional templates, providing structured and accessible financial insights for LLMs. Additionally, we propose a Two-Stage, Graph-Based retrieval strategy (FinKario-RAG), optimizing the retrieval of evolving, large-scale financial knowledge to ensure efficient and precise data access. Extensive experiments show that FinKario with FinKario-RAG achieves superior stock trend prediction accuracy, outperforming financial LLMs by 18.81% and institutional strategies by 17.85% on average in backtesting."
183,Beyond Polarity: Multi-Dimensional LLM Sentiment Signals for WTI Crude Oil Futures Return Prediction,2026,Financial language models,19.40,0,1,1,0,0,,Dehao Dai; Ding Ma; Dou Liu; Kerui Geng; Yiqing Wang,,2603.11408,https://www.semanticscholar.org/paper/8f025f166dee4db5c42c9f30d4decae29a09ab0c,8f025f166dee4db5c42c9f30d4decae29a09ab0c,ROUND3-35,FinBERT : A Large Language Model for Extracting Information from Financial Text†,financial; market; return; returns; risk; sentiment,benchmark; finbert; gpt; llm,"Forecasting crude oil prices remains challenging because market-relevant information is embedded in large volumes of unstructured news and is not fully captured by traditional polarity-based sentiment measures. This paper examines whether multi-dimensional sentiment signals extracted by large language models improve the prediction of weekly WTI crude oil futures returns. Using energy-sector news articles from 2020 to 2025, we construct five sentiment dimensions covering relevance, polarity, intensity, uncertainty, and forwardness based on GPT-4o, Llama 3.2-3b, and two benchmark models, FinBERT and AlphaVantage. We aggregate article-level signals to the weekly level and evaluate their predictive performance in a classification framework. The best results are achieved by combining GPT-4o and FinBERT, suggesting that LLM-based and conventional financial sentiment models provide complementary predictive information. SHAP analysis further shows that intensity- and uncertainty-related features are among the most important predictors, indicating that the predictive value of news sentiment extends beyond simple polarity. Overall, the results suggest that multi-dimensional LLM-based sentiment measures can improve commodity return forecasting and support energy-market risk monitoring."
184,Unveiling the Potential of Sentiment: Can Large Language Models Predict Chinese Stock Price Movements?,2023,Trading and investment,19.36,23,2,2,0,0,arXiv.org,Haohan Zhang; Fengrui Hua; Chengjin Xu; Jian Guo; Hao Kong; Ruiting Zuo,10.48550/arXiv.2306.14222,2306.14222,https://www.semanticscholar.org/paper/2b47921d12e3d1c6fc4738ad9019029c1bf0fb76,2b47921d12e3d1c6fc4738ad9019029c1bf0fb76,ROUND3-35; ROUND3-26,FinBERT : A Large Language Model for Extracting Information from Financial Text†; Temporal Data Meets LLM - Explainable Financial Time Series Forecasting,financial; sentiment; stock; trading,,"The rapid advancement of Large Language Models (LLMs) has spurred discussions about their potential to enhance quantitative trading strategies. LLMs excel in analyzing sentiments about listed companies from financial news, providing critical insights for trading decisions. However, the performance of LLMs in this task varies substantially due to their inherent characteristics. This paper introduces a standardized experimental procedure for comprehensive evaluations. We detail the methodology using three distinct LLMs, each embodying a unique approach to performance enhancement, applied specifically to the task of sentiment factor extraction from large volumes of Chinese news summaries. Subsequently, we develop quantitative trading strategies using these sentiment factors and conduct back-tests in realistic scenarios. Our results will offer perspectives about the performances of Large Language Models applied to extracting sentiments from Chinese news texts."
185,Boardwalk Empire: How Generative AI is Revolutionizing Economic Paradigms,2024,Trading and investment,19.29,6,2,2,0,0,arXiv.org,Subramanyam Sahoo; Kamlesh Dutta,10.48550/arXiv.2410.15212,2410.15212,https://www.semanticscholar.org/paper/33e4cbf0c80294b1216337e70f818c7ad21e1e08,33e4cbf0c80294b1216337e70f818c7ad21e1e08,ROUND3-34; ROUND3-26,GPT-InvestAR: Enhancing Stock Investment Strategies through Annual Report Analysis with Large Language Models; Temporal Data Meets LLM - Explainable Financial Time Series Forecasting,finance; financial; risk; trading,generative ai,"The relentless pursuit of technological advancements has ushered in a new era where artificial intelligence (AI) is not only a powerful tool but also a critical economic driver. At the forefront of this transformation is Generative AI, which is catalyzing a paradigm shift across industries. Deep generative models, an integration of generative and deep learning techniques, excel in creating new data beyond analyzing existing ones, revolutionizing sectors from production and manufacturing to finance. By automating design, optimization, and innovation cycles, Generative AI is reshaping core industrial processes. In the financial sector, it is transforming risk assessment, trading strategies, and forecasting, demonstrating its profound impact. This paper explores the sweeping changes driven by deep learning models like Large Language Models (LLMs), highlighting their potential to foster innovative business models, disruptive technologies, and novel economic landscapes. As we stand at the threshold of an AI-driven economic era, Generative AI is emerging as a pivotal force, driving innovation, disruption, and economic evolution on a global scale."
186,ContestTrade: A Multi-Agent Trading System Based on Internal Contest Mechanism,2025,Financial agents,19.20,3,1,1,0,0,,Li Zhao; Rui Sun; Zuoyou Jiang; Bo Yang; Yu Bai; Mengting Chen; Xinyang Wang; Jing Li; Zuo Bai,,2508.00554,https://www.semanticscholar.org/paper/697f3151a670b79c7e30cf359eb0686837cd1082,697f3151a670b79c7e30cf359eb0686837cd1082,ROUND3-16,Can Large Language Models beat wall street? Evaluating GPT-4’s impact on financial decision-making with MarketSenseAI,corporate; financial; investment; market; trading,agent; language model; large language model; llm,"In financial trading, large language model (LLM)-based agents demonstrate significant potential. However, the high sensitivity to market noise undermines the performance of LLM-based trading systems. To address this limitation, we propose a novel multi-agent system featuring an internal competitive mechanism inspired by modern corporate management structures. The system consists of two specialized teams: (1) Data Team - responsible for processing and condensing massive market data into diversified text factors, ensuring they fit the model's constrained context. (2) Research Team - tasked with making parallelized multipath trading decisions based on deep research methods. The core innovation lies in implementing a real-time evaluation and ranking mechanism within each team, driven by authentic market feedback. Each agent's performance undergoes continuous scoring and ranking, with only outputs from top-performing agents being adopted. The design enables the system to adaptively adjust to dynamic environment, enhances robustness against market noise and ultimately delivers superior trading performance. Experimental results demonstrate that our proposed system significantly outperforms prevailing multi-agent systems and traditional quantitative investment methods across diverse evaluation metrics. ContestTrade is open-sourced on GitHub at https://github.com/FinStep-AI/ContestTrade."
