rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
51,BankMathBench: A Benchmark for Numerical Reasoning in Banking Scenarios,2026,Benchmarks and datasets,13.80,0,1,1,0,0,arXiv.org,Yunseung Lee; Subin Kim; Youngjun Kwak; Jaegul Choo,10.48550/arXiv.2602.17072,2602.17072,https://www.semanticscholar.org/paper/ddf2df282df5abd6db07881aca2f516d041820a2,ddf2df282df5abd6db07881aca2f516d041820a2,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,banking; financial,benchmark; dataset; numerical reasoning; reasoning,"Large language models (LLMs)-based chatbots are increasingly being adopted in the financial domain, particularly in digital banking, to handle customer inquiries about products such as deposits, savings, and loans. However, these models still exhibit low accuracy in core banking computations-including total payout estimation, comparison of products with varying interest rates, and interest calculation under early repayment conditions. Such tasks require multi-step numerical reasoning and contextual understanding of banking products, yet existing LLMs often make systematic errors-misinterpreting product types, applying conditions incorrectly, or failing basic calculations involving exponents and geometric progressions. However, such errors have rarely been captured by existing benchmarks. Mathematical datasets focus on fundamental math problems, whereas financial benchmarks primarily target financial documents, leaving everyday banking scenarios underexplored. To address this limitation, we propose BankMathBench, a domain-specific dataset that reflects realistic banking tasks. BankMathBench is organized in three levels of difficulty-basic, intermediate, and advanced-corresponding to single-product reasoning, multi-product comparison, and multi-condition scenarios, respectively. When trained on BankMathBench, open-source LLMs exhibited notable improvements in both formula generation and numerical reasoning accuracy, demonstrating the dataset's effectiveness in enhancing domain-specific reasoning. With tool-augmented fine-tuning, the models achieved average accuracy increases of 57.6%p (basic), 75.1%p (intermediate), and 62.9%p (advanced), representing significant gains over zero-shot baselines. These findings highlight BankMathBench as a reliable benchmark for evaluating and advancing LLMs'numerical reasoning in real-world banking scenarios."
52,Bridging Human Expertise and AI,2025,Trading and investment,13.80,0,1,1,0,0,International Journal of Finance &amp; Banking Studies (2147-4486),Dmitrii Gimmelberg; Marta Głowacka; Alexey Belinskiy; Sergei Korotkii; Valentin Artamov; I. Ludviga,10.20525/ijfbs.v14i1.3910,,https://www.semanticscholar.org/paper/ae59982b170316f0289b7da345d6ab2fb2794dbb,ae59982b170316f0289b7da345d6ab2fb2794dbb,REGTECH_COMPLIANCE_FOCUS-3,Large Language Model in Financial Regulatory Interpretation,financial; investment,dataset; llm; rag; retrieval,"This study investigates the role of large language models (LLMs) in retail investors (RIs) decision-making processes from the perspective of the Theory of Planned Behaviour (TPB). It explores whether LLMs can replace or change the role of financial experts and whether introducing LLMs may lead to more infromed RIs’ decisions. Qualitative interviews were conducted with experienced RIs (n = 8). Secondary data were gathered from YouTube recordings (n = 44). Thematic analysis and Retrieval-Augmented Generation (RAG) methodology was used for data extraction and analysis of the scripts. The findings indicate that while LLMs have the potential to enhance accessibility to expert opinions and provide more informed investment decisions, they are unlikely to replace human experts. RIs show a preference for combining LLM insights with human expertise, recognising the limitations of LLMs in managing complex and nuanced investment information. The study highlights the usefulness of the TPB as a framework for the exploration of the topic. It also introduces a novel research method - advanced data extraction techniques on a vast unstructured dataset.?Results contribute to the understanding of LLMs potential in supporting RIs and confirms the usefulness on the AESTIMA tool for data extraction and analysis. "
53,Construction of a Japanese Financial Benchmark for Large Language Models,2024,Benchmarks and datasets,13.64,20,1,0,1,0,FINNLP,Masanori Hirano,10.48550/arXiv.2403.15062,2403.15062,https://www.semanticscholar.org/paper/97b788534bcf27c5c88db30ce0f89cbe2c6d1425,97b788534bcf27c5c88db30ce0f89cbe2c6d1425,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,financial,benchmark; gpt,"With the recent development of large language models (LLMs), models that focus on certain domains and languages have been discussed for their necessity. There is also a growing need for benchmarks to evaluate the performance of current LLMs in each domain. Therefore, in this study, we constructed a benchmark comprising multiple tasks specific to the Japanese and financial domains and performed benchmark measurements on some models. Consequently , we confirmed that GPT-4 is currently outstanding, and that the constructed benchmarks function effectively. According to our analysis, our benchmark can differentiate benchmark scores among models in all performance ranges by combining tasks with different difficulties."
54,"LLM-Driven Big Data Management Across Digital Governance, Marketing, and Accounting: A Spark-Orchestrated Framework",2025,Trading and investment,13.60,4,1,1,0,0,Algorithms,Aristeidis Karras; Leonidas Theodorakopoulos; Christos N. Karras; George A. Krimpas; Anastasios Giannaros; Charalampos-Panagiotis Bakalis,10.3390/a18120791,,https://www.semanticscholar.org/paper/f9ea142d35d7201a813cbfad4790c86ede35fae1,f9ea142d35d7201a813cbfad4790c86ede35fae1,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,accounting; regulatory; sector analysis,llm,"In this work, we present a principled framework for the deployment of Large Language Models (LLMs) in enterprise big data management across digital governance, marketing, and accounting domains. Unlike conventional predictive applications, our approach integrates LLMs as auditable, sector-adaptive components that robustly and directly enhance data curation, lineage, and regulatory compliance. The study contributes (i) a systematic evaluation of seven LLM-enabled functions—including schema mapping, entity resolution, and document extraction—that directly improve data quality and operational governance; (ii) a distributed architecture that deploys Apache Spark orchestration with Markov Chain Monte Carlo sampling to achieve quantifiable uncertainty and reproducible audit trails; and (iii) a cross-sector analysis demonstrating robust semantic accuracy, compliance management, and explainable outputs suited to diverse assurance requirements. Empirical evaluations reveal that the proposed architecture persistently attains elevated mapping precision, resilient multimodal feature extraction, and consistent human supervision. These characteristics collectively reinforce the integrity, accountability, and transparency of information ecosystems, particularly within compliance-driven organizational settings."
55,Human Decision-making is Susceptible to AI-driven Manipulation,2025,Financial agents,13.56,23,1,1,0,0,arXiv.org,Sahand Sabour; June M. Liu; Siyang Liu; Chris Z. Yao; Shiyao Cui; Xuanming Zhang; Wen Zhang; Yaru Cao; Advait Bhat; Jian Guan; Wei Wu; Rada Mihalcea; Tim Althoff; Tatia M.C. Lee; Minlie Huang,10.48550/arXiv.2502.07663,2502.07663,https://www.semanticscholar.org/paper/a20c2e50aaec0c0603a19f79cf20e9bd41f711d7,a20c2e50aaec0c0603a19f79cf20e9bd41f711d7,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,financial; regulatory,agent,"AI systems are increasingly intertwined with daily life, assisting users with various tasks and guiding decision-making. This integration introduces risks of AI-driven manipulation, where such systems may exploit users'cognitive biases and emotional vulnerabilities to steer them toward harmful outcomes. Through a randomized between-subjects experiment with 233 participants, we examined human susceptibility to such manipulation in financial (e.g., purchases) and emotional (e.g., conflict resolution) decision-making contexts. Participants interacted with one of three AI agents: a neutral agent (NA) optimizing for user benefit without explicit influence, a manipulative agent (MA) designed to covertly influence beliefs and behaviors, or a strategy-enhanced manipulative agent (SEMA) equipped with established psychological tactics, allowing it to select and apply them adaptively during interactions to reach its hidden objectives. By analyzing participants'preference ratings, we found significant susceptibility to AI-driven manipulation. Particularly across both decision-making domains, interacting with the manipulative agents significantly increased the odds of rating hidden incentives higher than optimal options (Financial, MA: OR=5.24, SEMA: OR=7.96; Emotional, MA: OR=5.52, SEMA: OR=5.71) compared to the NA group. Notably, we found no clear evidence that employing psychological strategies (SEMA) was overall more effective than simple manipulative objectives (MA) on our primary outcomes. Hence, AI-driven manipulation could become widespread even without requiring sophisticated tactics and expertise. While our findings are preliminary and derived from hypothetical, low-stakes scenarios, we highlight a critical vulnerability in human-AI interactions, emphasizing the need for ethical safeguards and regulatory frameworks to protect human autonomy."
56,XBRL-Agent: Leveraging Large Language Models for Financial Report Analysis,2024,Financial agents,13.56,11,1,0,1,0,Social Science Research Network,Xiaoyan Liu,10.2139/ssrn.4993495,,https://www.semanticscholar.org/paper/d796b78941fc160662522491cd161b46a6878de9,d796b78941fc160662522491cd161b46a6878de9,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,financial; xbrl,agent,
57,Generative artificial intelligence chatbots in investment decision-making: a phantom menace or a new hope?,2025,Trading and investment,13.36,5,1,1,0,0,Foresight,Kumbirai Mabwe; Nasiru Aminu; Stanislav Ivanov; Diyan Dimov,10.1108/fs-06-2024-0122,,https://www.semanticscholar.org/paper/be2a3e7b0bfa2a59889e73e6c334e7130c7f0215,be2a3e7b0bfa2a59889e73e6c334e7130c7f0215,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; investment,chatgpt; prompt,"Purpose
This study aims to investigate the relevance, accuracy, specificity and justification of investment recommendations of generative artificial intelligence (GenAI) chatbots for different investment capitals and countries (UK and Bulgaria).

Design/methodology/approach
A two-stage mixed methods approach was used. Prompts were queried into OpenAI’s ChatGPT, Microsoft Bing and Google Bard (now Gemini). Finance and investment practitioners and finance and investment lecturers assessed the chatbots’ recommendations through an online questionnaire using a five-point Likert scale. The Chi-squared test, Wilcoxon-signed ranks test, Mann–Whitney U test and Friedman test were used for data analysis to compare GenAIs’ recommendations for the UK and Bulgaria across different amounts of investment capital and to assess the consistency of the chatbots.

Findings
GenAI chatbots’ responses were found to perform medium-to-high in terms of relevance, accuracy, specificity and justification. For the UK sample, the amount of investment had a marginal effect but prompt timing had an interesting impact. Unlike the British sample, the GenAI application, prompt timing and investment amount did not significantly influence the Bulgarian respondents’ evaluations. While the mean responses of the British sample were slightly higher, these differences were not statistically significant, indicating that ChatGPT, Bing and Bard performed similarly in both the UK and Bulgaria.

Originality/value
The study assesses the relevance, accuracy, specificity and justification of GenAI chatbots’ investment recommendations for two different periods, investment amounts and countries.
"
58,Fino1: On the Transferability of Reasoning Enhanced LLMs to Finance,2025,Other relevant work,13.29,43,1,0,1,0,arXiv.org,Lingfei Qian; Weipeng Zhou; Yan Wang; Xueqing Peng; Jimin Huang; Qianqian Xie,10.48550/arXiv.2502.08127,,https://www.semanticscholar.org/paper/8ebfac056e9a74874eda4336dd612c36a1915c04,8ebfac056e9a74874eda4336dd612c36a1915c04,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,finance,reasoning,
59,Python-Based Intelligence Layer for SWIFT Messaging Systems Using LLMs to Predict Routing and Compliance Failures,2025,Benchmarks and datasets,13.20,0,1,1,0,0,2025 International Conference on Next Generation Computing Systems (ICNGCS),Ankita Sappa,10.1109/ICNGCS64900.2025.11183123,,https://www.semanticscholar.org/paper/d6174cc8db625485877549c5544e5ca44ca65f99,d6174cc8db625485877549c5544e5ca44ca65f99,REGTECH_COMPLIANCE_FOCUS-3,Large Language Model in Financial Regulatory Interpretation,financial; regulatory; risk,bert; gpt,"In recent years, SWIFT message routing efficiency and adherence within the financial domains are of utmost importance for the global transaction systems' integrity. This paper describes an artificial intelligence layer implemented in Python for detecting and anticipating compliance and routing renegade procedures within SWIFT messaging frameworks, powered by Large Language Models (LLMs). We developed a hybrid pipeline that integrates natural language embeddings with semi-structured text fields, utilizing over 4.2 million historical SWIFT messages. The designed system enables the real-time tracking and analysis of regulatory violations in transactions, enhancing the system’s ability to minimize false positives and lag while maintaining high levels of interpretability. We apply various architectures of LLMs, such as BERT, GPT-Neo, and a fine-tuned domain-specific variant of GPT, to compare with traditional sequence models. The analysis reveals improvements in predictive performance, with the best model achieving 92.4% accuracy and an AUC of 0.96 in detecting compliance failures. Forecasting routing failure showed a 31% better error rate than the rule-based benchmarks. Furthermore, the insights provided by the LLMs’ attention mechanisms concerning compliance decision processes enhance the transparency required for auditability behind some structured message fields, exposing critical messages. This research demonstrates the potential for integrating language models into the financial message routing backbone, particularly in proactive regulatory anomaly detection and compliance risk management. The system provides a foundation for further development, such as learning from evolving compliance benchmarks and operating within federated environments."
60,A Review on Large Language Models and Generative AI in Banking,2025,Other relevant work,12.96,5,1,1,0,0,"International Conference on Finance, Economics, Management and IT Business",D. Staegemann; Christian Haertel; Christian Daase; M. Pohl; Mohammad Abdallah; Klaus Turowski,10.5220/0013472600003956,,https://www.semanticscholar.org/paper/ef91f3a0eb0cdc0d9fdc39e5bcf94189aea0513b,ef91f3a0eb0cdc0d9fdc39e5bcf94189aea0513b,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,banking,chatgpt; generative ai; llm,": Since ChatGPT was presented to the public in 2022, generative artificial intelligence and especially large language models (LLM) have attracted a lot of interest in academia and industry alike. One of the arguably most interesting domains in that regard is banking. This is because it could, theoretically, heavily benefit from their application but also brings very strict regulations and demands. To provide an overview of the current state of research in this field of tension, a literature review across four major scientific databases was conducted and the identified papers were analysed to, inter alia, determine, which types of studies are common, for which tasks the use of LLMs is explored, and which challenges and concerns became apparent. Further, the findings are discussed and some general observations are made."
61,FinSafetyBench: Evaluating LLM Safety in Real-World Financial Scenarios,2026,Benchmarks and datasets,12.80,0,1,1,0,0,,Yutao Hou; Yi Jiang; Yuhan Xie; Jian Yang; Liwen Zhang; Hailiang Huang; Guanhua Chen; Yun Chen,,2605.00706,https://www.semanticscholar.org/paper/806dc8569cfbbdbd40286065c7848dbb24c776d5,806dc8569cfbbdbd40286065c7848dbb24c776d5,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,finance; financial,benchmark; llm; prompt,"Large language models (LLMs) are increasingly applied in financial scenarios. However, they may produce harmful outputs, including facilitating illegal activities or unethical behavior, posing serious compliance risks. To systematically evaluate LLM safety in finance, we propose FinSafetyBench, a bilingual (English-Chinese) red-teaming benchmark designed to test an LLM's refusal of requests that violate financial compliance. Grounded in real-world financial crime cases and ethics standards, the benchmark comprises 14 subcategories spanning financial crimes and ethical violations. Through extensive experiments on general-purpose and finance-specialized LLMs under three representative attack settings, we identify critical vulnerabilities that allow adversarial prompts to bypass compliance safeguards. Further analysis reveals stronger susceptibility in Chinese contexts and highlights the limitations of prompt-level defenses against sophisticated or implicit manipulation strategies."
62,"OmniCompliance-100K: A Multi-Domain, Rule-Grounded, Real-World Safety Compliance Dataset",2026,Financial agents,12.80,0,1,1,0,0,,Wenbin Hu; Huihao Jing; Haochen Shi; Chang-zhou Fan; Haoran Li; Yangqiu Song,,2603.13933,https://www.semanticscholar.org/paper/8925951c7f98b98d87d00e48ed64f1c343e80020,8925951c7f98b98d87d00e48ed64f1c343e80020,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,financial; risk,agent; dataset; llm,"Ensuring the safety and compliance of large language models (LLMs) is of paramount importance. However, existing LLM safety datasets often rely on ad-hoc taxonomies for data generation and suffer from a significant shortage of rule-grounded, real-world cases that are essential for robustly protecting LLMs. In this work, we address this critical gap by constructing a comprehensive safety dataset from a compliance perspective. Using a powerful web-searching agent, we collect a rule-grounded, real-world case dataset OmniCompliance-100K, sourced from multi-domain authoritative references. The dataset spans 74 regulations and policies across a wide range of domains, including security and privacy regulations, content safety and user data privacy policies from leading AI companies and social media platforms, financial security requirements, medical device risk management standards, educational integrity guidelines, and protections of fundamental human rights. In total, our dataset contains 12,985 distinct rules and 106,009 associated real-world compliance cases. Our analysis confirms a strong alignment between the rules and their corresponding cases. We further conduct extensive benchmarking experiments to evaluate the safety and compliance capabilities of advanced LLMs across different model scales. Our experiments reveal several interesting findings that have great potential to offer valuable insights for future LLM safety research."
63,Conversations Risk Detection LLMs in Financial Agents via Multi-Stage Generative Rollout,2026,Financial agents,12.20,0,1,1,0,0,,Xiaotong Jiang; Junxi Wu,,2604.09056,https://www.semanticscholar.org/paper/4ff4362e426b693262adbd1c2d931612ed4ed5d2,4ff4362e426b693262adbd1c2d931612ed4ed5d2,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,financial; regulatory; risk,agent,"With the rapid adoption of large language models (LLMs) in financial service scenarios, dialogue security detection under high regulatory risk presents significant challenges. Existing methods mainly rely on single-dimensional semantic judgments or fixed rules, making them inadequate for handling multi-turn semantic evolution and complex regulatory clauses; moreover, they lack models specifically designed for financial security detection. To address these issues, this paper proposes FinSec, a four-tier security detection framework for financial agent. FinSec enables structured, interpretable, and end-to-end identification of actual financial risks, incorporating suspicious behavior pattern analysis, delayed risk and adversarial inference, semantic security analysis, and integrated risk-based decision-making. Notably, FinSec significantly enhances the robustness of high-risk dialogue detection while maintaining model utility. Experimental results demonstrate FinSec's leading performance. In terms of overall detection capability, FinSec achieves an F1 score of 90.13%, improving upon baseline models by 6--14 percentage points; its ASR is reduced to 9.09%, markedly lowering the probability of unsafe outputs; and the AUPRC increases to 0.9189 -- an approximate 9.7% gain over general frameworks. Additionally, in balancing utility and safety, FinSec obtains a composite score of 0.9098, delivering robust and efficient protection for financial agent dialogues."
64,Life Event Detection in Bank Conversations: An Industry Case Study,2025,Benchmarks and datasets,11.80,0,1,1,0,0,Conference of the Centre for Advanced Studies on Collaborative Research,Victoria Armstrong; Rafal Orlowski; P. S. Bidari; Christian Muise,10.1109/CASCON66301.2025.00030,,https://www.semanticscholar.org/paper/8409b509e8d54e4fffc5a65bbccdda5b7fcb8c31,8409b509e8d54e4fffc5a65bbccdda5b7fcb8c31,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,bank; financial,dataset; llm,"Many financial institutions allow customers to contact them to ask questions and resolve issues. During these conversations, customers may offer unique insights into their lives, and indirectly, their financial needs. We present an industry case study on the use of Large Language Models (LLMs) to identify significant events in customers' lives from conversational data. Through identification of these events, financial institutions can offer increased personalization during interactions or with promotions. We use Gemini Pro 1.5 to extract these events, with preliminary results demonstrating the effectiveness of our approach. We validate the LLM's performance on a conversational dataset from a leading financial institution. Beyond initial results, we provide key insights and future directions for others interested in applying similar techniques with their own conversational data."
65,Evaluating LLMs in Finance Requires Explicit Bias Consideration,2026,Benchmarks and datasets,11.75,2,1,1,0,0,arXiv.org,Yaxuan Kong; Hoyoung Lee; Yoontae Hwang; Alejandro Lopez-Lira; Bradford Levy; Dhagash Mehta; Qingsong Wen; Chanyeol Choi; Yongjae Lee; Stefan Zohren,10.48550/arXiv.2602.14233,2602.14233,https://www.semanticscholar.org/paper/1744469bb8a5a2c5b462cc5d1f33ce621ab35424,1744469bb8a5a2c5b462cc5d1f33ce621ab35424,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; financial,llm,"Large Language Models (LLMs) are increasingly integrated into financial workflows, but evaluation practice has not kept up. Finance-specific biases can inflate performance, contaminate backtests, and make reported results useless for any deployment claim. We identify five recurring biases in financial LLM applications. They include look-ahead bias, survivorship bias, narrative bias, objective bias, and cost bias. These biases break financial tasks in distinct ways and they often compound to create an illusion of validity. We reviewed 164 papers from 2023 to 2025 and found that no single bias is discussed in more than 28 percent of studies. This position paper argues that bias in financial LLM systems requires explicit attention and that structural validity should be enforced before any result is used to support a deployment claim. We propose a Structural Validity Framework and an evaluation checklist with minimal requirements for bias diagnosis and future system design. The material is available at https://github.com/Eleanorkong/Awesome-Financial-LLM-Bias-Mitigation."
66,FinCriticalED: A Visual Benchmark for Financial Fact-Level OCR,2025,Benchmarks and datasets,11.40,0,1,1,0,0,,Yueru He; Xueqing Peng; Yupeng Cao; Yan Wang; Lingfei Qian; Haohang Li; Yi Han; Shu-Yu Wang; Ruoyu Xiang; Fan Zhang; Zhuohan Xie; Mingquan Lin; Prayag Tiwari; Jimin Huang; Guojun Xiong; Sophia Ananiadou,,2511.14998,https://www.semanticscholar.org/paper/7c04b2b0dd164c5072c75a94a8061523054385bb,7c04b2b0dd164c5072c75a94a8061523054385bb,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,financial,benchmark; dataset; llm,"Recent progress in multimodal large language models (MLLMs) has substantially improved document understanding, yet strong optical character recognition (OCR) performance on surface metrics does not guarantee faithful preservation of decision-critical evidence. This limitation is especially consequential in financial documents, where small visual errors can induce discrete shifts in meaning. To study this gap, we introduce FinCriticalED (Financial Critical Error Detection), a fact-centric visual benchmark for evaluating whether OCR and vision-language systems preserve financially critical evidence beyond lexical similarity. FinCriticalED contains 859 real-world financial document pages with 9,481 expert-annotated facts spanning five critical field types: numeric, temporal, monetary unit, reporting entity, and financial concept. We formulate the task as structured OCR with fact-level verification, and develop a Deterministic-Rule-Guided LLM-as-Judge protocol to assess whether model outputs preserve annotated facts in context. We benchmark 13 systems spanning OCR pipelines, specialized OCR VLMs, open-source MLLMs, and proprietary MLLMs. Results reveal a clear gap between lexical accuracy and factual reliability, with numerical values and monetary units emerging as the most vulnerable fact types, and critical errors concentrating in visually complex, mixed-layout documents with distinct failure patterns across model families. Overall, FinCriticalED provides a rigorous benchmark for trustworthy financial OCR and a practical testbed for evidence fidelity in high-stakes multimodal document understanding. Benchmark and dataset details available at https://the-finai.github.io/FinCriticalED/"
67,Towards Generating Financial Reports from Tabular Data Using Transformers,2021,"Reports, filings, and risk",11.35,14,1,0,1,0,International Cross-Domain Conference on Machine Learning and Knowledge Extraction,Clayton Chapman; L. Hillebrand; Marc Robin Stenzel; Tobias Deußer; D. Biesner; C. Bauckhage; R. Sifa,10.36227/techrxiv.17102522,,https://www.semanticscholar.org/paper/dfa70b200d9a9f491acc5e151d036ec0f43f6441,dfa70b200d9a9f491acc5e151d036ec0f43f6441,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,financial,dataset; transformer,"Financial reports are commonplace in the business world, but are long and tedious to produce. These reports mostly consist of tables with written sections describing these tables. Automating the process of creating these reports, even partially has the potential to save a company time and resources that could be spent on more creative tasks. We implement a transformer network to solve the task of generating this text. By generating matching pairs between tables and sentences found in financial documents, we created a dataset for our transformer. We were able to achieve promising results, with the final model reaching a BLEU score of 63.3. Generated sentences are natural, grammatically correct and mostly faithful to the information found in the tables."
68,Leveraging natural language processing for automated regulatory compliance in financial reporting,2025,"Reports, filings, and risk",10.80,0,1,1,0,0,Global Journal of Engineering and Technology Advances,Sonali Kothari,10.30574/gjeta.2025.23.3.0187,,https://www.semanticscholar.org/paper/5407622d58f0917b06f44014bdccf6d70b9a182e,5407622d58f0917b06f44014bdccf6d70b9a182e,REGTECH_COMPLIANCE_FOCUS-3,Large Language Model in Financial Regulatory Interpretation,financial; regulatory,natural language processing,"Natural Language Processing (NLP) is revolutionizing regulatory compliance in the financial sector by automating the interpretation and implementation of complex regulatory frameworks. Financial institutions face mounting challenges in parsing extensive regulatory requirements amid continuously evolving Basel III, Dodd-Frank, and FASB guidelines. This article explores how financial institutions can leverage NLP technologies to transform traditional manual compliance processes into automated, efficient systems. Through advanced techniques including domain-specific language models, semantic analysis, and knowledge graphs, NLP systems process regulatory documents with substantially higher accuracy than conventional review methods. The implementation architecture integrates data acquisition, analytical processing, and business integration layers to create end-to-end compliance traceability. Real-world implementations demonstrate significant improvements in processing time, accuracy, and cost savings. Despite challenges including regulatory ambiguity and cross-jurisdictional variations, the strategic implementation of NLP solutions with human-in-the-loop frameworks and ethical considerations offers transformative potential for regulatory compliance, reducing operational risks while strengthening financial institutions' ability to meet global reporting obligations in an increasingly complex regulatory landscape."
69,Towards multi‐agent reinforcement learning‐driven over‐the‐counter market simulations,2022,Financial agents,10.72,22,1,0,1,0,Mathematical Finance,N. Vadori; Leo Ardon; Sumitra Ganesh; Thomas Spooner; Selim Amrouni; Jared Vann; Mengda Xu; Zeyu Zheng; T. Balch; M. Veloso,10.1111/mafi.12416,2210.07184,https://www.semanticscholar.org/paper/fcc46d82c0b2888100e840d6d8cf8399f5646211,fcc46d82c0b2888100e840d6d8cf8399f5646211,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,market,agent,"We study a game between liquidity provider (LP) and liquidity taker agents interacting in an over‐the‐counter market, for which the typical example is foreign exchange. We show how a suitable design of parameterized families of reward functions coupled with shared policy learning constitutes an efficient solution to this problem. By playing against each other, our deep‐reinforcement‐learning‐driven agents learn emergent behaviors relative to a wide spectrum of objectives encompassing profit‐and‐loss, optimal execution, and market share. In particular, we find that LPs naturally learn to balance hedging and skewing, where skewing refers to setting their buy and sell prices asymmetrically as a function of their inventory. We further introduce a novel RL‐based calibration algorithm, which we found performed well at imposing constraints on the game equilibrium. On the theoretical side, we are able to show convergence rates for our multi‐agent policy gradient algorithm under a transitivity assumption, closely related to generalized ordinal potential games."
70,Predicting Numeric Financial KPIs From Unstructured Text: a Comparative Study of LLM-Based Embeddings and Traditional NLP Techniques,2025,"Reports, filings, and risk",10.40,0,1,1,0,0,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",Lord Coffie; Melvin Ajuluchukwu; Michael Nsor,10.1109/SNPD65828.2025.11313543,,https://www.semanticscholar.org/paper/eae11c725326fe9cd9fcd4d229b5783a6f8acd36,eae11c725326fe9cd9fcd4d229b5783a6f8acd36,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,financial,llm; transformer,"This paper investigates whether Large Language Models (LLMs) can be used to predict numeric Key Performance Indicators (KPIs) from question-context pairs derived from financial and ESG (Environmental, Social, and Governance) reports. Two modeling strategies were compared: a semantic embedding approach using a pretrained transformer model (all-MiniLM-L6-v2), and a traditional term frequency-inverse document frequency (TF-IDF) vectorization. Both models were trained using Random Forest regressors and evaluated through 5-fold cross-validation. Results indicate that the TF-IDF-based model achieved stronger performance ($\mathrm{R}^{2}=0.59$) than the LLMbased model ($\mathbf{R}^{\mathbf{2}} \boldsymbol{=} \mathbf{0. 4 6}$), suggesting that classical NLP techniques remain competitive in structured financial text settings. Further analysis revealed that bounded KPI types such as Scores and Percentages were predicted with greater accuracy than unbounded values like revenues and emissions. These findings highlight the importance of aligning model complexity with the structure and semantic variability of financial disclosures. The study contributes to the growing field of AI-driven financial automation by clarifying the limits and strengths of semantic versus lexical modeling for numeric prediction tasks."
71,From Tasks to Teams: A Risk-First Evaluation Framework for Multi-Agent LLM Systems in Finance,,Financial agents,10.00,3,1,1,0,0,,Zichen Chen; Jianda Chen; Jiaao Chen; Misha Sra,,,https://www.semanticscholar.org/paper/ff312b6027d012403760c288fd6531145006cb9f,ff312b6027d012403760c288fd6531145006cb9f,REGTECH_COMPLIANCE_FOCUS-3,Large Language Model in Financial Regulatory Interpretation,finance; risk,agent; llm,
72,"Identify any occurrences of adversarial vulnerabilities , such as manipulations in the tools used by the agent or alterations in the reasoning process that could lead to financial losses for the user",,Financial agents,8.00,,1,0,1,0,,,,,,,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,financial,agent; reasoning,
73,UniTor at PFB: Constrained Agentic Prompting and Self-Consistency for Financial Multi-Choice QA,,Financial agents,7.00,1,1,1,0,0,,,,,https://www.semanticscholar.org/paper/63e5fd4dc7ea472cb50d7c129bcbdefcc5e9a367,63e5fd4dc7ea472cb50d7c129bcbdefcc5e9a367,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,financial,qa,
74,2023. Financial numeric extreme labelling: A dataset and benchmarking,,Benchmarks and datasets,7.00,,1,0,1,0,Findings of the Association for Computational Linguistics: ACL 2023,,,,,,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,financial,dataset,
