rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
52,QuantaAlpha: An Evolutionary Framework for LLM-Driven Alpha Mining,2026,Financial agents,13.80,1,1,1,0,0,arXiv.org,Jun Han; Shuo Zhang; Wei Li; Zhi Yang; Yifan Dong; Tu Hu; Jialu Yuan; Xiaomin Yu; Yumo Zhu; Fangqi Lou; Xin Guo; Zhaowei Liu; Tianyi Jiang; Ruichuan An; Jingping Liu; Biao Wu; Rongze Chen; Kunyi Wang; Yifan Wang; Sen Hu; Xinbing Kong; Liwen Zhang; Ronghao Chen; Huacan Wang,10.48550/arXiv.2602.07085,2602.07085,https://www.semanticscholar.org/paper/3821672c3b0665b1250e1fffabb20283f1d8cda6,3821672c3b0665b1250e1fffabb20283f1d8cda6,TRADING_AGENT_FOCUS-8,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,financial; market; return,gpt; llm,"Financial markets are noisy and non-stationary, making alpha mining highly sensitive to noise in backtesting results and sudden market regime shifts. While recent agentic frameworks improve alpha mining automation, they often lack controllable multi-round search and reliable reuse of validated experience. To address these challenges, we propose QuantaAlpha, an evolutionary alpha mining framework that treats each end-to-end mining run as a trajectory and improves factors through trajectory-level mutation and crossover operations. QuantaAlpha localizes suboptimal steps in each trajectory for targeted revision and recombines complementary high-reward segments to reuse effective patterns, enabling structured exploration and refinement across mining iterations. During factor generation, QuantaAlpha enforces semantic consistency across the hypothesis, factor expression, and executable code, while constraining the complexity and redundancy of the generated factor to mitigate crowding. Extensive experiments on the China Securities Index 300 (CSI 300) demonstrate consistent gains over strong baseline models and prior agentic systems. When utilizing GPT-5.2, QuantaAlpha achieves an Information Coefficient (IC) of 0.1501, with an Annualized Rate of Return (ARR) of 27.75% and a Maximum Drawdown (MDD) of 7.98%. Moreover, factors mined on CSI 300 transfer effectively to the China Securities Index 500 (CSI 500) and the Standard&Poor's 500 Index (S&P 500), delivering 160% and 137% cumulative excess return over four years, respectively, which indicates strong robustness of QuantaAlpha under market distribution shifts."
53,"Toward Reliable Evaluation of LLM-Based Financial Multi-Agent Systems: Taxonomy, Coordination Primacy, and Cost Awareness",2026,Financial agents,13.80,1,1,1,0,0,,Phat T. Nguyen; Thang Pham,,2603.27539,https://www.semanticscholar.org/paper/ecb4f99053602edeebe789ca71f22954365257bb,ecb4f99053602edeebe789ca71f22954365257bb,TRADING_AGENT_FOCUS-12,Design and Empirical Study of a Large Language Model-Based Multi-Agent Investment System for Chinese Public REITs,financial; returns; trading,agent; llm,"Multi-agent systems based on large language models (LLMs) for financial trading have grown rapidly since 2023, yet the field lacks a shared framework for understanding what drives performance or for evaluating claims credibly. This survey makes three contributions. First, we introduce a four-dimensional taxonomy, covering architecture pattern, coordination mechanism, memory architecture, and tool integration; applied to 12 multi-agent systems and two single-agent baselines. Second, we formulate the Coordination Primacy Hypothesis (CPH): inter-agent coordination protocol design is a primary driver of trading decision quality, often exerting greater influence than model scaling. CPH is presented as a falsifiable research hypothesis supported by tiered structural evidence rather than as an empirically validated conclusion; its definitive validation requires evaluation infrastructure that does not yet exist in the field. Third, we document five pervasive evaluation failures (look-ahead bias, survivorship bias, backtesting overfitting, transaction cost neglect, and regime-shift blindness) and show that these can reverse the sign of reported returns. Building on the CPH and the evaluation critique, we introduce the Coordination Breakeven Spread (CBS), a metric for determining whether multi-agent coordination adds genuine value net of transaction costs, and propose minimum evaluation standards as prerequisites for validating the CPH."
54,AlphaPROBE: Alpha Mining via Principled Retrieval and On-graph biased evolution,2026,Trading and investment,13.60,0,1,1,0,0,arXiv.org,Taian Guo; Haiyang Shen; Junyu Luo; Binqi Chen; Hongjun Ding; Jinsheng Huang; Luchen Liu; Yun Ma; Ming Zhang,10.48550/arXiv.2602.11917,2602.11917,https://www.semanticscholar.org/paper/e07b61330198b48a3fa6be2a9944f39f1f72bbef,e07b61330198b48a3fa6be2a9944f39f1f72bbef,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,finance; market; return; stock,retrieval,"Extracting signals through alpha factor mining is a fundamental challenge in quantitative finance. Existing automated methods primarily follow two paradigms: Decoupled Factor Generation, which treats factor discovery as isolated events, and Iterative Factor Evolution, which focuses on local parent-child refinements. However, both paradigms lack a global structural view, often treating factor pools as unstructured collections or fragmented chains, which leads to redundant search and limited diversity. To address these limitations, we introduce AlphaPROBE (Alpha Mining via Principled Retrieval and On-graph Biased Evolution), a framework that reframes alpha mining as the strategic navigation of a Directed Acyclic Graph (DAG). By modeling factors as nodes and evolutionary links as edges, AlphaPROBE treats the factor pool as a dynamic, interconnected ecosystem. The framework consists of two core components: a Bayesian Factor Retriever that identifies high-potential seeds by balancing exploitation and exploration through a posterior probability model, and a DAG-aware Factor Generator that leverages the full ancestral trace of factors to produce context-aware, nonredundant optimizations. Extensive experiments on three major Chinese stock market datasets against 8 competitive baselines demonstrate that AlphaPROBE significantly gains enhanced performance in predictive accuracy, return stability and training efficiency. Our results confirm that leveraging global evolutionary topology is essential for efficient and robust automated alpha discovery. We have open-sourced our implementation at https://github.com/gta0804/AlphaPROBE."
55,Quantifying Qualitative Insights: Leveraging LLMs to Market Predict,2024,Trading and investment,13.09,6,1,0,1,0,arXiv.org,Hoyoung Lee; Youngsoo Choi; Yuhee Kwon,10.48550/arXiv.2411.08404,2411.08404,https://www.semanticscholar.org/paper/eb1280bcc116477a70d346d28868dbbf89891026,eb1280bcc116477a70d346d28868dbbf89891026,TRADING_AGENT_FOCUS-10,To Trade or Not to Trade: An Agentic Approach to Estimating Market Risk Improves Trading Decisions,financial; market,prompt,"Recent advancements in Large Language Models (LLMs) have the potential to transform financial analytics by integrating numerical and textual data. However, challenges such as insufficient context when fusing multimodal information and the difficulty in measuring the utility of qualitative outputs, which LLMs generate as text, have limited their effectiveness in tasks such as financial forecasting. This study addresses these challenges by leveraging daily reports from securities firms to create high-quality contextual information. The reports are segmented into text-based key factors and combined with numerical data, such as price information, to form context sets. By dynamically updating few-shot examples based on the query time, the sets incorporate the latest information, forming a highly relevant set closely aligned with the query point. Additionally, a crafted prompt is designed to assign scores to the key factors, converting qualitative insights into quantitative results. The derived scores undergo a scaling process, transforming them into real-world values that are used for prediction. Our experiments demonstrate that LLMs outperform time-series models in market forecasting, though challenges such as imperfect reproducibility and limited explainability remain."
56,"MultiFinBen: A Multilingual, Multimodal, and Difficulty-Aware Benchmark for Financial LLM Evaluation",2025,Benchmarks and datasets,12.69,13,1,1,0,0,arXiv.org,Xueqing Peng; Lingfei Qian; Yan Wang; Ruoyu Xiang; Yueru He; Yang Ren; M. Jiang; Jeff Zhao; Huan He; Yi Han; Yun Feng; Yuechen Jiang; Yupeng Cao; Haohang Li; Yangyang Yu; Xiaoyu Wang; Peng Gao; Shengyuan Lin; Keyi Wang; Shanshan Yang; Yilun Zhao; Zhiwei Liu; Peng Lu; Jerry Huang; Su-Yan Wang; Triantafillos Papadopoulos; Polydoros Giannouris; Efstathia Soufleri; Nuo Chen; Guojun Xiong; Zhiyang Deng; Yiji Zhao; Mingquan Lin; Mei Qiu; Kaleb Smith; Arman Cohan; Xiaoyan Liu; Jimin Huang; Alejandro Lopez-Lira; Xi Chen; Jun'ichi Tsujii; Jian-Yun Nie; Sophia Ananiadou; Qianqian Xie,10.48550/arXiv.2506.14028,,https://www.semanticscholar.org/paper/6918bb01ce17a6ea4a957213e0b24eaec21ac0ed,6918bb01ce17a6ea4a957213e0b24eaec21ac0ed,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,financial,benchmark; llm,
57,A Multi-Agent Framework for Quantitative Finance : An Application to Portfolio Management Analytics,2025,Financial agents,12.60,3,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Sayan Kundu; D. Sahoo; Victor Li; Jennifer Rabowsky; A. Varshney,10.18653/v1/2025.emnlp-industry.55,,https://www.semanticscholar.org/paper/c95547c0e876fc8900b4963d5648cd3ecaa21064,c95547c0e876fc8900b4963d5648cd3ecaa21064,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,finance; portfolio,agent,","
58,Market News Analyzer based on Large Language Models,2025,Trading and investment,12.40,0,2,2,0,0,International Conference Intelligent Data Communication Technologies and Internet Things,N. Sunanda; Ponagandla Mahesh Reddy; Tarigopula Chaitanya; Velupula Saketh Ram; Vishwanatham Manvith; G. Kumari,10.1109/ICICI65870.2025.11069851,,https://www.semanticscholar.org/paper/121ac9efaba851362c21b704821c1d77a52a4b55,121ac9efaba851362c21b704821c1d77a52a4b55,TRADING_AGENT_FOCUS-14; TRADING_AGENT_FOCUS-7,ECC Analyzer: Extract Trading Signal from Earnings Conference Calls using Large Language Model for Stock Performance Prediction; ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,market,,
59,Can Memory-Augmented LLM Agents Aid Journalism in Interpreting and Framing News for Diverse Audiences?,2025,Financial agents,12.40,1,1,1,0,0,,Leyi Ouyang,,2507.21055,https://www.semanticscholar.org/paper/f459662460d2c4f0a232868bc1eb816420aa282d,f459662460d2c4f0a232868bc1eb816420aa282d,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,finance; financial,agent; llm,"Modern news is often comprehensive, weaving together information from diverse domains, including technology, finance, and agriculture. This very comprehensiveness creates a challenge for interpretation, as audiences typically possess specialized knowledge related to their expertise, age, or standpoint. Consequently, a reader might fully understand the financial implications of a story but fail to grasp or even actively misunderstand its legal or technological dimensions, resulting in critical comprehension gaps. In this work, we investigate how to identify these comprehension gaps and provide solutions to improve audiences'understanding of news content, particularly in the aspects of articles outside their primary domains of knowledge. We propose MADES, an agent-based framework designed to simulate societal communication. The framework utilizes diverse agents, each configured to represent a specific occupation or age group. Each agent is equipped with a memory system. These agents are then simulated to discuss the news. This process enables us to monitor and analyze their behavior and cognitive processes. Our findings indicate that the framework can identify confusions and misunderstandings within news content through its iterative discussion process. Based on these accurate identifications, the framework then designs supplementary material. We validated these outcomes using both statistical analysis and human evaluation, and the results show that agents exhibit significantly improved news understanding after receiving this supplementary material."
60,Alpha-GPT 2.0: Human-in-the-Loop AI for Quantitative Investment,2024,Trading and investment,12.35,14,1,0,1,0,arXiv.org,Hang Yuan; Sai Wang; Jian Guo,10.48550/arXiv.2402.09746,2402.09746,https://www.semanticscholar.org/paper/eada69eb961d5968f69cd95647a29e95f791c783,eada69eb961d5968f69cd95647a29e95f791c783,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,investment,gpt,"Recently, we introduced a new paradigm for alpha mining in the realm of quantitative investment, developing a new interactive alpha mining system framework, Alpha-GPT. This system is centered on iterative Human-AI interaction based on large language models, introducing a Human-in-the-Loop approach to alpha discovery. In this paper, we present the next-generation Alpha-GPT 2.0 \footnote{Draft. Work in progress}, a quantitative investment framework that further encompasses crucial modeling and analysis phases in quantitative investment. This framework emphasizes the iterative, interactive research between humans and AI, embodying a Human-in-the-Loop strategy throughout the entire quantitative investment pipeline. By assimilating the insights of human researchers into the systematic alpha research process, we effectively leverage the Human-in-the-Loop approach, enhancing the efficiency and precision of quantitative investment research."
61,FARE: Financial Agentic Reasoning and Evaluation for Earnings Call Transcripts,2026,Financial agents,12.30,0,1,1,0,1,IEEE Access,Pratik Chakraborty; Priyanka Pathak; Anoushka Smriti; Aryan Bhargava; Musica Supriya,10.1109/ACCESS.2026.3689742,,https://www.semanticscholar.org/paper/8b9dd69f3262167070041e985ff2c41d4e3bb5f9,8b9dd69f3262167070041e985ff2c41d4e3bb5f9,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,earnings; financial,reasoning,
62,Investigating the Predictive Capabilities of Large Language Models in Day Trading by Leveraging Multimodal Data,2025,Trading and investment,12.30,0,1,1,0,1,ICON,A. Horn; Tim Schlippe,10.1109/ICNLP65360.2025.11108638,,https://www.semanticscholar.org/paper/27dc6bdc89d8996b73cb61fcd5669ce036ddc445,27dc6bdc89d8996b73cb61fcd5669ce036ddc445,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,financial; trading,gpt,"This paper evaluates the predictive capabilities of six LLMs-GPT-4, GPT-4o, Llama 3, Claude 3.5, Mistral 0.3, and Gemma 2-in day trading using multimodal data. The LLMs process diverse inputs, including text-based price histories, news titles, and images. The lowest Mean Absolute Percentage Errors (MAPEs) (1.4%) were achieved by Claude 3.5 and Gemma 2 using only price history text and by Claude 3.5 and Mistral 0.3 with combined price and news history inputs, demonstrating LLMs' potential for accurate financial predictions through prompting without advanced technical expertise. Remarkably, GPT-4 and Claude 3.5 achieve MAPEs of just 1.7% and 1.5%, respectively, by processing only price history images. Furthermore, Gemma 2 achieves a MAPE of 1.5% using only news history inputs, without any information from the price history."
63,Beating the Machine: Why Simple Random Walks Outshine Google's Gemini in Forecasting Earnings on Poland's Exchange.,2026,Trading and investment,12.20,0,1,1,0,0,Metody Ilościowe w Badaniach Ekonomicznych,W. Kuryłek,10.22630/mibe.2026.27.1.1,,https://www.semanticscholar.org/paper/698a8639ea7af1b887cc4bd97f6ce599d78db3b5,698a8639ea7af1b887cc4bd97f6ce599d78db3b5,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,analyst; earnings; stock,reasoning,"This study investigates the application of Large Language Models (LLMs) for forecasting Earnings Per Share (EPS) on the Warsaw Stock Exchange, comparing Google's Gemini model against the seasonal random walk (SRW) approach. Analyzing quarterly EPS data from 267 Polish companies (2010-2019), the mean arctangent absolute percentage error (MAAPE) is employed to address limitations of traditional error metrics. Results demonstrate that despite Gemini's sophisticated capabilities, the simpler SRW model consistently produces lower error rates when measured by MAAPE, although Gemini outperforms on RMSE and MAE metrics. The divergence highlights how model selection should be guided by specific error tolerance requirements. Additionally, we explore Gemini's chain-of-thought reasoning and certainty scores to assess model confidence. These findings contribute to the understanding of EPS prediction in emerging markets with limited analyst coverage and suggest that complex models may not provide significant advantages in markets characterized by relatively unsophisticated EPS dynamics."
64,QRAFTI: An Agentic Framework for Empirical Research in Quantitative Finance,2026,Financial agents,12.20,0,1,1,0,0,,T. Lim; K. Muthuraman; M. Sury,,2604.18500,https://www.semanticscholar.org/paper/9738993e2f8757c36f2a68368aff9b7474fb6afc,9738993e2f8757c36f2a68368aff9b7474fb6afc,TRADING_AGENT_FOCUS-1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,equity; finance; financial,agent,"We introduce a multi-agent framework intended to emulate parts of a quantitative research team and support equity factor research on large financial panel datasets. QRAFTI integrates a research toolkit for panel data with MCP servers that expose data access, factor construction, and custom coding operations as callable tools. It can help replicate established factors, formulate and test new signals, and generate standardized research reports accompanied by narrative analysis and computational traces. On multi-step empirical tasks, using chained tool calls and reflection-based planning may offer better performance and explainability than dynamic code generation alone."
65,CBCP: A Method of Causality Extraction from Unstructured Financial Text,2021,Other relevant work,12.09,6,1,0,1,0,International Conference on Natural Language Processing and Information Retrieval,Lang Cao; Shihuangzhai Zhang; Juxing Chen,10.1145/3508230.3508250,,https://www.semanticscholar.org/paper/d09f4964129a3b8d244763211492af6006ecbd85,d09f4964129a3b8d244763211492af6006ecbd85,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,finance; financial,bert; natural language processing,"Extracting causality information from unstructured natural language text is a challenging problem in natural language processing. However, there are no mature special causality extraction systems. Most people use basic sequence labeling methods, such as BERT-CRF model, to extract causal elements from unstructured text and the results are usually not well. At the same time, there is a large number of causal event relations in the field of finance. If we can extract enormous financial causality, this information will help us better understand the relationships between financial events and build related event evolutionary graphs in the future. In this paper, we propose a causality extraction method for this question, named CBCP (Center word-based BERT-CRF with Pattern extraction), which can directly extract cause elements and effect elements from unstructured text. Compared to BERT-CRF model, our model incorporates the information of center words as prior conditions and performs better in the performance of entity extraction. Moreover, our method combined with pattern can further improve the effect of extracting causality. Then we evaluate our method and compare it to the basic sequence labeling method. We prove that our method performs better than other basic extraction methods on causality extraction tasks in the finance field. At last, we summarize our work and prospect some future work."
66,Quanta-gent: Price-driven multi-agent llms for high-frequency trading,2025,Financial agents,11.50,,1,0,1,1,arXiv preprint,,,,,,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,trading,agent,
67,"Same Company, Same Signal: The Role of Identity in Earnings Call Transcripts",2024,Trading and investment,11.40,1,1,1,0,0,Annual Meeting of the Association for Computational Linguistics,Ding Yu; Zhuo Liu; Hangfeng He,10.48550/arXiv.2412.18029,2412.18029,https://www.semanticscholar.org/paper/b4ac2baea7b84da494852105dc15d68761a5c962,b4ac2baea7b84da494852105dc15d68761a5c962,TRADING_AGENT_FOCUS-14,ECC Analyzer: Extract Trading Signal from Earnings Conference Calls using Large Language Model for Stock Performance Prediction,earnings; volatility,dataset,"Post-earnings volatility prediction is critical for investors, with previous works often leveraging earnings call transcripts under the assumption that their rich semantics contribute significantly. To further investigate how transcripts impact volatility, we introduce DEC, a dataset featuring accurate volatility calculations enabled by the previously overlooked beforeAfterMarket attribute and dense ticker coverage. Unlike established benchmarks, where each ticker has only around two earnings, DEC provides 20 earnings records per ticker. Using DEC, we reveal that post-earnings volatility undergoes significant shifts, with each ticker displaying a distinct volatility distribution. To leverage historical post-earnings volatility and capture ticker-specific patterns, we propose two training-free baselines: Post-earnings Volatility (PEV) and Same-ticker Post-earnings Volatility (STPEV). These baselines surpass all transcripts-based models on DEC as well as on established benchmarks. Additionally, we demonstrate that current transcript representations predominantly capture ticker identity rather than offering financially meaningful insights specific to each earnings. This is evidenced by two key observations: earnings representations from the same ticker exhibit significantly higher similarity compared to those from different tickers, and predictions from transcript-based models show strong correlations with prior post-earnings volatility."
68,Unlocking Financial Insights: An advanced Multimodal Summarization with Multimodal Output Framework for Financial Advisory Videos,2025,Benchmarks and datasets,11.35,2,1,1,0,0,ACM Multimedia,Sarmistha Das; R. E. Z. Lyngkhoi; Sriparna Saha; Alka Maurya,10.1145/3746027.3754557,2509.20961,https://www.semanticscholar.org/paper/6604adee8f0ef432438eeb979ff61ac4885c0694,6604adee8f0ef432438eeb979ff61ac4885c0694,TRADING_AGENT_FOCUS-3,FinNLP-AgentScen-2024 Shared Task: Financial Challenges in Large Language Models - FinLLMs,financial,dataset; retrieval,"The dynamic propagation of social media has broadened the reach of financial advisory content through podcast videos, yet extracting insights from lengthy, multimodal segments (30-40 minutes) remains challenging. We introduce FASTER(Financial Advisory Summariser with Textual Embedded Relevant images), a modular framework that tackles three key challenges: (1) extracting modality-specific features, (2) producing optimized, concise summaries, and (3) aligning visual keyframes with associated textual points. FASTER employs BLIP-2 for semantic visual descriptions, OCR for textual patterns, and Whisper-based transcription with Speaker diarization as BOS features. A modified Direct Preference Optimization (DPO)-based loss function, equipped with BOS-specific fact-checking, ensures precision, relevance, and factual consistency against the human-aligned summary. A ranker-based retrieval mechanism further aligns keyframes with summarized content, enhancing interpretability and cross-modal coherence. To acknowledge data resource scarcity, we introduce Fin-APT, a dataset comprising 470 publicly accessible financial advisory pep-talk videos for robust multimodal research. Comprehensive cross-domain experiments confirm FASTER's strong performance, robustness, and generalizability when compared to Large Language Models (LLMs) and Vision-Language Models (VLMs). By establishing a new standard for multimodal summarization, FASTER makes financial advisory content more accessible and actionable, thereby opening new avenues for research."
69,Extracting information and sentiment analysis on dialogue in financial results briefing,2025,Other relevant work,10.40,1,1,1,0,0,Digital Finance,Hiromasa Nakatsuka; Yoshiyuki Suimon,10.1007/s42521-025-00159-y,,https://www.semanticscholar.org/paper/ee29f4b7e7f03b328c4ce7fd4f8b9823110ce19a,ee29f4b7e7f03b328c4ce7fd4f8b9823110ce19a,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,financial; sentiment,,
70,2024. Quan-tAgent: Seeking Holy Grail in Trading by Self-Improving Large Language Model,,Financial agents,9.50,,1,0,1,1,arXiv,,,,,,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,trading,language model; large language model,
71,Financial Sentimental Analysis for Argument Mining Using Prompt-Based Fine-Tuned LLaMA3,2025,Other relevant work,9.40,0,1,1,0,0,2025 IEEE 17th International Conference on Computer Research and Development (ICCRD),Daichi Yamane; Xin Kang; Kazuyuki Matsumoto; Minoru Yoshida; Jiazheng Zhou,10.1109/ICCRD64588.2025.10963297,,https://www.semanticscholar.org/paper/5d020a6d1e086d4f5f8fe2efc4d07df6956078a8,5d020a6d1e086d4f5f8fe2efc4d07df6956078a8,TRADING_AGENT_FOCUS-3,FinNLP-AgentScen-2024 Shared Task: Financial Challenges in Large Language Models - FinLLMs,financial,prompt,"This study proposes an argument mining technique for automatically extracting logical relationships between paired sentences. The method aims to identify elements such as grounds and counterarguments within financial documents and to model their relationships, enabling a clearer understanding of the overall argumentative structure of the documents. To achieve this, we fine-tuned LLaMA3 using Prompt-Based Fine-Tuning, achieving a Micro-F1 Score of 84.5% and a Macro-F1 Score of 67.1%, which are higher than those reported in previous studies. This system is expected to simplify and improve the accuracy of financial document analysis conducted by investors during decision-making processes, thereby enhancing the practicality of utilizing financial information."
72,2024. Enhanced financial sentiment analysis and trading strategy development using large language models,,Trading and investment,8.80,,1,0,1,0,"Proceedings of the 14th Workshop on Computational Approaches to Subjectivity, Sentiment, & Social Media Analysis , pages",,,,,,TRADING_AGENT_FOCUS-8,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,financial; sentiment; trading,,
73,2025. From words to returns: sentiment analysis of Japanese 10-K reports using advanced large language models,,Trading and investment,8.80,,1,0,1,0,PeerJ Computer Science,,,,,,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,10-k; returns; sentiment,,
74,2025. Tradin-gAgents: Multi-Agents LLM Financial Trading Framework,,Financial agents,8.40,,1,0,1,0,arXiv,,,,,,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,financial; trading,llm,
75,D.5 Conclusion This benchmark offers a consistent and comprehensive setting for evaluating trading systems across a range of asset classes,,Trading and investment,8.40,,1,0,1,0,QuantAgent,,,,,,TRADING_AGENT_FOCUS-4,QuantAgent: Price-Driven Multi-Agent LLMs for High-Frequency Trading,asset; trading,benchmark,
76,"2025-05-16 [Sentiment score = 0.14, Neutral] Steve Ballmer’s Missed Call: $1000 Investment Then Worth $289,000 To ↪ Apple",,Trading and investment,7.40,,1,0,1,0,Investors Today - Why Ex-Microsoft,,,,,,TRADING_AGENT_FOCUS-5,AlphaQuanter: An End-to-End Tool-Augmented Agentic Reinforcement Learning Framework for Stock Trading,investment; sentiment,,
77,"2025-05-16 [Sentiment score = 0.18, Somewhat-Bullish] Why Is CoreWeave Stock Surging Today?",,Trading and investment,7.40,,1,0,1,0,CoreWeave,,,,,,TRADING_AGENT_FOCUS-5,AlphaQuanter: An End-to-End Tool-Augmented Agentic Reinforcement Learning Framework for Stock Trading,sentiment; stock,,
78,2024. FinRobot: An open-source ai agent platform for financial applications using large language models,,Financial agents,7.00,,1,0,1,0,arXiv preprint,,,,,,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,financial,agent,
79,2025. FinHEAR:HumanExpertiseandAdaptiveRisk-AwareTem-poral Reasoning for Financial Decision-Making,,Other relevant work,7.00,,1,0,1,0,arXiv preprint,,,,,,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,financial,reasoning,
80,2025. Marketsenseai 2.0: En-hancing stock analysis through llm agents,,Financial agents,7.00,,1,0,1,0,Preprint,,,,,,TRADING_AGENT_FOCUS-8,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,stock,llm,
81,ValueCell: Intelligent Trading Agent Suite,,Financial agents,7.00,,1,0,1,0,/,,,,,,TRADING_AGENT_FOCUS-11,TradeTrap: Are LLM-based Trading Agents Truly Reliable and Faithful?,trading,agent,
82,BEATING THE MACHINE: EVALUATING GEMINI LLM AND SEASONAL RANDOM WALK MODELS FOR EARNINGS PER SHARE FORECASTING IN POLAND,,Other relevant work,6.40,0,1,1,0,0,,W. Kuryłek,,,https://www.semanticscholar.org/paper/cfa947906c7c3fe54b8eb010934d3d97b529ea68,cfa947906c7c3fe54b8eb010934d3d97b529ea68,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,earnings,llm,
