rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
48,SQuARE: Structured Query & Adaptive Retrieval Engine for Tabular Formats,2025,Financial agents,15.00,1,1,1,1,0,BigData Congress [Services Society],Chinmay Gondhalekar; Urjitkumar Patel; Fang-Chun Yeh,10.1109/BigData66926.2025.11400858,2512.04292,https://www.semanticscholar.org/paper/fe8745ab5f660bd3dee80a2b8bd48049bc22ecc3,fe8745ab5f660bd3dee80a2b8bd48049bc22ecc3,REPORT_ANALYSIS_FOCUS-3,MultiFinRAG: An Optimized Multimodal Retrieval-Augmented Generation Framework for Financial Question Answering,bank; corporate,agent; chatgpt; question answering; retrieval,"Accurate question answering over real spreadsheets remains difficult due to multirow headers, merged cells, and unit annotations that disrupt naive chunking, while rigid SQL views fail on files lacking consistent schemas. We present SQuARE, a hybrid retrieval framework with sheet-level, complexity-aware routing. It computes a continuous score based on header depth and merge density, then routes queries either through structure-preserving chunk retrieval or SQL over an automatically constructed relational representation. A lightweight agent supervises retrieval, refinement, or combination of results across both paths when confidence is low. This design maintains header hierarchies, time labels, and units, ensuring that returned values are faithful to the original cells and straightforward to verify. Evaluated on multi-header corporate balance sheets, a heavily merged World Bank workbook, and diverse public datasets, SQuARE consistently surpasses single-strategy baselines and ChatGPT-4o on both retrieval precision and end-to-end answer accuracy while keeping latency predictable. By decoupling retrieval from model choice, the system is compatible with emerging tabular foundation models and offers a practical bridge toward a more robust table understanding."
49,CFBenchmark-MM: Chinese Financial Assistant Benchmark for Multimodal Large Language Model,2025,Financial language models,14.96,5,1,0,1,0,arXiv.org,Jiangtong Li; Yiyun Zhu; Dawei Cheng; Zhijun Ding; Changjun Jiang,10.48550/arXiv.2506.13055,2506.13055,https://www.semanticscholar.org/paper/eabf8ea55069d3a7aa037c0fb8ed3694d4ce3e12,eabf8ea55069d3a7aa037c0fb8ed3694d4ce3e12,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,finance; financial,benchmark; language model; large language model,"Multimodal Large Language Models (MLLMs) have rapidly evolved with the growth of Large Language Models (LLMs) and are now applied in various fields. In finance, the integration of diverse modalities such as text, charts, and tables is crucial for accurate and efficient decision-making. Therefore, an effective evaluation system that incorporates these data types is essential for advancing financial application. In this paper, we introduce CFBenchmark-MM, a Chinese multimodal financial benchmark with over 9,000 image-question pairs featuring tables, histogram charts, line charts, pie charts, and structural diagrams. Additionally, we develop a staged evaluation system to assess MLLMs in handling multimodal information by providing different visual content step by step. Despite MLLMs having inherent financial knowledge, experimental results still show limited efficiency and robustness in handling multimodal financial context. Further analysis on incorrect responses reveals the misinterpretation of visual content and the misunderstanding of financial concepts are the primary issues. Our research validates the significant, yet underexploited, potential of MLLMs in financial analysis, highlighting the need for further development and domain-specific optimization to encourage the enhanced use in financial domain."
50,Neuro-Symbolic Financial Reasoning via Deterministic Fact Ledgers and Adversarial Low-Latency Hallucination Detector,2026,Financial agents,14.80,0,1,1,0,0,,Pedram Agand,,2603.04663,https://www.semanticscholar.org/paper/89aab774581716335e30d7ff0aad244ab246119d,89aab774581716335e30d7ff0aad244ab246119d,REPORT_ANALYSIS_FOCUS-10,Metadata-Driven Retrieval-Augmented Generation for Financial Question Answering,execution; financial,agent; numerical reasoning; rag; reasoning; retrieval,"Standard Retrieval-Augmented Generation (RAG) architectures fail in high-stakes financial domains due to two fundamental limitations: the inherent arithmetic incompetence of Large Language Models (LLMs) and the distributional semantic conflation of dense vector retrieval (e.g., mapping""Net Income""to""Net Sales""due to contextual proximity). In deterministic domains, a 99% accuracy rate yields 0% operational trust. To achieve zero-hallucination financial reasoning, we introduce the Verifiable Numerical Reasoning Agent (VeNRA). VeNRA shifts the RAG paradigm from retrieving probabilistic text to retrieving deterministic variables via a strictly typed Universal Fact Ledger (UFL). We mathematically bound this ledger using a novel Double-Lock Grounding algorithm. Coupled with deterministic Python execution, this neuro-symbolic routing compresses systemic hallucination rates to a near-zero 1.2%. Recognising that upstream parsing anomalies inevitably occur, we introduce the VeNRA Sentinel: a 3-billion parameter SLM trained to forensically audit candidate using a single-token inference budget with optional post-hoc reasoning. To train the Sentinel, we steer away from traditional hallucination datasets in favour of Adversarial Simulation, programmatically sabotaging financial records to simulate Ecological Errors. The compact Sentinel consequently outperforms 70B+ frontier models in error detection. Through Loss Dilution phenomenon in Reverse-CoT training, we present a novel Micro-Chunking loss algorithm to stabilise gradients under extreme verdict penalisation, yielding a 28x latency speedup without sacrificing forensic rigor."
51,CFBenchmark: Chinese Financial Assistant Benchmark for Large Language Model,2023,Financial language models,14.76,23,1,0,1,0,arXiv.org,Yang Lei; Jiangtong Li; Ming Jiang; Junjie Hu; Dawei Cheng; Zhijun Ding; Changjun Jiang,10.48550/arXiv.2311.05812,2311.05812,https://www.semanticscholar.org/paper/ac5b5cd73e94b3f865b25e3a8c8d4d1312e84ab7,ac5b5cd73e94b3f865b25e3a8c8d4d1312e84ab7,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,financial,benchmark; language model; large language model,"Large language models (LLMs) have demonstrated great potential in the financial domain. Thus, it becomes important to assess the performance of LLMs in the financial tasks. In this work, we introduce CFBenchmark, to evaluate the performance of LLMs for Chinese financial assistant. The basic version of CFBenchmark is designed to evaluate the basic ability in Chinese financial text processing from three aspects~(\emph{i.e.} recognition, classification, and generation) including eight tasks, and includes financial texts ranging in length from 50 to over 1,800 characters. We conduct experiments on several LLMs available in the literature with CFBenchmark-Basic, and the experimental results indicate that while some LLMs show outstanding performance in specific tasks, overall, there is still significant room for improvement in basic tasks of financial text processing with existing models. In the future, we plan to explore the advanced version of CFBenchmark, aiming to further explore the extensive capabilities of language models in more profound dimensions as a financial assistant in Chinese. Our codes are released at https://github.com/TongjiFinLab/CFBenchmark."
52,Automating financial reporting with natural language processing: A review and case analysis,2024,"Reports, filings, and risk",14.74,46,1,0,1,0,World Journal of Advanced Research and Reviews,A. Oyewole; Omotayo Bukola; Wilhelmina Afua Addy; C. Okoye; Onyeka Chrisanctus Ofodile; Chinonye Esther Ugochukwu,10.30574/wjarr.2024.21.3.0688,,https://www.semanticscholar.org/paper/008fcac1e149299aee23a25180eb51afc67919a7,008fcac1e149299aee23a25180eb51afc67919a7,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,financial; regulatory,natural language processing,"In the evolving landscape of financial reporting, the integration of Natural Language Processing (NLP) emerges as a beacon of innovation, promising to redefine the paradigms of accuracy, efficiency, and compliance. This paper embarks on a scholarly expedition to explore the transformative potential of NLP within the realm of financial disclosures, navigating through the intricate interplay of technological advancements and regulatory frameworks. The study meticulously analyzes the application of NLP techniques in automating financial reporting, unraveling the complexities of implementation and the multifaceted challenges therein through a qualitative research design. Through a comprehensive review of the literature and empirical data, the paper illuminates the efficacy of NLP in enhancing the precision and reliability of financial reports while also delving into stakeholders' perceptions regarding its adoption. The findings reveal a significant improvement in reporting efficiency and accuracy, underscored by the strategic importance of addressing implementation hurdles and regulatory considerations. The study culminates in a set of cogent recommendations, advocating for the development of a robust framework for NLP applications in financial reporting, alongside a clarion call for ongoing research into sophisticated NLP models and scalable solutions. In essence, this paper not only charts a course for the future integration of NLP in financial reporting but also stands as a testament to the indelible impact of technological innovation on the financial industry. It beckons the academic and professional communities to forge a collaborative path towards realizing the full potential of NLP, thereby ushering in a new era of transparency and insight in financial disclosures."
53,Greenback Bears and Fiscal Hawks: Finance is a Jungle and Text Embeddings Must Adapt,2024,Benchmarks and datasets,14.56,11,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,P. Anderson; Mano Vikash Janardhanan; Jason He; Wei Cheng; Charlie Flanagan,10.18653/v1/2024.emnlp-industry.26,2411.07142,https://www.semanticscholar.org/paper/d38296cb270bd6ea0cab0e7bb4085b3192496fab,d38296cb270bd6ea0cab0e7bb4085b3192496fab,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,finance; financial,dataset; question answering,"Financial documents are filled with specialized terminology, arcane jargon, and curious acronyms that pose challenges for general-purpose text embeddings. Yet, few text embeddings specialized for finance have been reported in the literature, perhaps in part due to a lack of public datasets and benchmarks. We present BAM embeddings, a set of text embeddings finetuned on a carefully constructed dataset of 14.3M query-passage pairs including both public and proprietary financial documents. Demonstrating the benefits of domain-specific training, BAM embeddings achieve Recall@1 of 62.8% on a held-out test set, vs. only 39.2% for the best general-purpose text embedding from OpenAI. Further, BAM embeddings increase question answering accuracy by 8% on FinanceBench and show increased sensitivity to the finance-specific elements that are found in detailed, forward-looking and company and date-specific queries. To support further research we describe our approach in detail, quantify the importance of hard negative mining and dataset scale, and publicly release our embeddings."
54,FinTrust: A Comprehensive Benchmark of Trustworthiness Evaluation in Finance Domain,2025,"Reports, filings, and risk",14.49,6,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Tiansheng Hu; Tongyan Hu; Liuyang Bai; Yilun Zhao; Arman Cohan; Chen Zhao,10.18653/v1/2025.emnlp-main.512,2510.15232,https://www.semanticscholar.org/paper/06271547d67bc15ab88c02eebb11b323640ce6c1,06271547d67bc15ab88c02eebb11b323640ce6c1,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,disclosure; finance; risk,benchmark,"Recent LLMs have demonstrated promising ability in solving finance related problems. However, applying LLMs in real-world finance application remains challenging due to its high risk and high stakes property. This paper introduces FinTrust, a comprehensive benchmark specifically designed for evaluating the trustworthiness of LLMs in finance applications. Our benchmark focuses on a wide range of alignment issues based on practical context and features fine-grained tasks for each dimension of trustworthiness evaluation. We assess eleven LLMs on FinTrust and find that proprietary models like o4-mini outperforms in most tasks such as safety while open-source models like DeepSeek-V3 have advantage in specific areas like industry-level fairness. For challenging task like fiduciary alignment and disclosure, all LLMs fall short, showing a significant gap in legal awareness. We believe that FinTrust can be a valuable benchmark for LLMs'trustworthiness evaluation in finance domain."
55,Multi-Reranker: Maximizing performance of retrieval-augmented generation in the FinanceRAG challenge,2024,"Reports, filings, and risk",14.31,8,1,0,1,0,arXiv.org,Joohyung Lee; Minji Roh,10.48550/arXiv.2411.16732,2411.16732,https://www.semanticscholar.org/paper/2a82c10790885afcdd5d0d8c80a10f22824f4efe,2a82c10790885afcdd5d0d8c80a10f22824f4efe,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,finance; financial,rag; retrieval,"As Large Language Models (LLMs) increasingly address domain-specific problems, their application in the financial sector has expanded rapidly. Tasks that are both highly valuable and time-consuming, such as analyzing financial statements, disclosures, and related documents, are now being effectively tackled using LLMs. This paper details the development of a high-performance, finance-specific Retrieval-Augmented Generation (RAG) system for the ACM-ICAIF '24 FinanceRAG competition. We optimized performance through ablation studies on query expansion and corpus refinement during the pre-retrieval phase. To enhance retrieval accuracy, we employed multiple reranker models. Notably, we introduced an efficient method for managing long context sizes during the generation phase, significantly improving response quality without sacrificing performance. We ultimately achieve 2nd place in the FinanceRAG Challenge. Our key contributions include: (1) pre-retrieval ablation analysis, (2) an enhanced retrieval algorithm, and (3) a novel approach for long-context management. This work demonstrates the potential of LLMs in effectively processing and analyzing complex financial data to generate accurate and valuable insights. The source code and further details are available at https://github.com/cv-lee/FinanceRAG."
56,Replayable Financial Agents: A Determinism-Faithfulness Assurance Harness for Tool-Using LLM Agents,2026,Financial agents,14.20,1,1,1,0,0,arXiv.org,Raffi Khatchadourian,10.48550/arXiv.2601.15322,2601.15322,https://www.semanticscholar.org/paper/7748e74af03eda05f6781c50c49e42df83d7faf1,7748e74af03eda05f6781c50c49e42df83d7faf1,REPORT_ANALYSIS_FOCUS-7,LLM Output Drift: Cross-Provider Validation & Mitigation for Financial Workflows,financial; portfolio; regulatory; return,llm,"LLM agents struggle with regulatory audit replay: when asked to reproduce a flagged transaction decision with identical inputs, many deployments fail to return consistent results. We introduce the Determinism-Faithfulness Assurance Harness (DFAH), a framework for measuring trajectory determinism, decision determinism, and evidence-conditioned faithfulness in tool-using agents deployed in financial services. Across 4,700+ agentic runs (7 models, 4 providers, 3 financial benchmarks with 50 cases each at T=0.0), we find that decision determinism and task accuracy are not detectably correlated (r = -0.11, 95% CI [-0.49, 0.31], p = 0.63, n = 21 configurations): models can be deterministic without being accurate, and accurate without being deterministic. Because neither metric predicts the other in our sample, both must be measured independently, which is precisely what DFAH provides. Small models (7-20B) achieve near-perfect determinism through rigid pattern matching at the cost of accuracy (20-42%), while frontier models show moderate determinism (50-96%) with variable accuracy. No model achieves both perfect determinism and high accuracy, supporting DFAH's multi-dimensional measurement approach. We provide three financial benchmarks (compliance triage, portfolio constraints, and DataOps exceptions; 50 cases each) together with an open-source stress-test harness. Across these benchmarks and DFAH evaluation settings, Tier 1 models with schema-first architectures achieved determinism levels consistent with audit replay requirements."
57,"Integrating Dense, Sparse, and Graph-Based Approaches in Financial Data Analysis for a Retrieval-Augmented Generation Framework",2026,"Reports, filings, and risk",14.20,0,1,1,0,0,"2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",Cedric Thomas Y. Rafanan; Rhenz Gerard G. Largo; Glenn B. Pepito,10.1109/ACDSA67686.2026.11467963,,https://www.semanticscholar.org/paper/866e0f3cc32820bc6e45af07d2ca721571329545,866e0f3cc32820bc6e45af07d2ca721571329545,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,finance; financial; sec,rag; reasoning; retrieval,"Retrieval-augmented generation (RAG) enhances large language models (LLMs) by grounding their responses in external knowledge, which is crucial for domains such as finance where factual accuracy and interpretability are vital. However, conventional RAG pipelines often treat heterogeneous financial data comprising unstructured narrative text and structured tabular statements as a single modality, resulting in information loss and reduced retrieval precision. This study presents a hybrid RAG architecture that adapts retrieval methods to the data type. An adaptive retrieval router classifies queries and directs them to either a dense retriever (Qwen 0.6B) or a sparse retriever (BM25) with results integrated through a reranker for unstructured data, while a graph-based retriever built on Neo4j handles structured, multi-hop, and temporal reasoning. The system was evaluated on 17,000 questions derived from 200 U.S Securities and Exchange Commission (SEC) filings using multiple metrics. Results show that integrating a graph-based retriever improved context recall by 63%, answer correctness by 31%, and overall performance by 12% compared to flattened text retrieval. By addressing modality misalignment in financial RAG, the proposed system enhances factual accuracy, reasoning depth, and interpretability, establishing a scalable foundation for future research in graphbased financial document understanding."
58,A Security Risk Taxonomy for Prompt-Based Interaction With Large Language Models,2023,"Reports, filings, and risk",14.04,32,1,0,1,0,IEEE Access,Erik Derner; Kristina Batistic; Jan Zahálka; R. Babuška,10.1109/ACCESS.2024.3450388,2311.11415,https://www.semanticscholar.org/paper/9078522d8ab81ccc57f8290ec5ae89d9e13da5a7,9078522d8ab81ccc57f8290ec5ae89d9e13da5a7,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,risk,llm; prompt,"As large language models (LLMs) permeate more and more applications, an assessment of their associated security risks becomes increasingly necessary. The potential for exploitation by malicious actors, ranging from disinformation to data breaches and reputation damage, is substantial. This paper addresses a gap in current research by specifically focusing on security risks posed by LLMs within the prompt-based interaction scheme, which extends beyond the widely covered ethical and societal implications. Our work proposes a taxonomy of security risks along the user-model communication pipeline and categorizes the attacks by target and attack type alongside the commonly used confidentiality, integrity, and availability (CIA) triad. The taxonomy is reinforced with specific attack examples to showcase the real-world impact of these risks. Through this taxonomy, we aim to inform the development of robust and secure LLM applications, enhancing their safety and trustworthiness."
59,Industry Momentum Strategy Based on Text Mining in the Japanese Stock Market,2022,Trading and investment,14.01,7,1,0,1,0,IIAI International Conference on Advanced Applied Informatics,Y. Kimura; Kei Nakagawa,10.1109/IIAIAAI55812.2022.00089,,https://www.semanticscholar.org/paper/1173b1b6882f173709f9e18c4864702658a42bd0,1173b1b6882f173709f9e18c4864702658a42bd0,REPORT_ANALYSIS_FOCUS-8,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements,market; portfolio; return; stock,text mining,"Industry momentum refers to the phenomenon that buying(selling) industry portfolio from the past winner(loser) generates a positive return. In general, there is some lead-lag effect in the spread of price information due to the limited attention of investors. The industry momentum exploits the lead-lag effect due to information spillover delays within industries. In this study, We test whether industry momentum is stronger when we use information that is not attracting the attention of investors. We first perform industry classification with text mining of Annual Securities Reports describing the business activities of each company listed on the Japanese stock market. Then, we can identify groups of industry peer companies with low investor attention that is likely to cause the lead-lag effect. Such a text-based industry classification based on Annual Securities Reports is less visible to the investors but has an economic link among companies. We confirm that industry momentum base on text-based industry classification is more significant than traditional industry classification in Japanese stock market."
60,FANAL - Financial Activity News Alerting Language Modeling Framework,2024,Trading and investment,13.96,5,1,0,1,0,BigData Congress [Services Society],Urjitkumar Patel; Fang-Chun Yeh; Chinmay Gondhalekar; Hari Nalluri,10.1109/BigData62323.2024.10825891,2412.03527,https://www.semanticscholar.org/paper/056a72fc899e2be06d72a3925e40a4fdc3ae99f0,056a72fc899e2be06d72a3925e40a4fdc3ae99f0,REPORT_ANALYSIS_FOCUS-3,MultiFinRAG: An Optimized Multimodal Retrieval-Augmented Generation Framework for Financial Question Answering,financial; market,bert; gpt,"In the rapidly evolving financial sector, the accurate and timely interpretation of market news is essential for stakeholders needing to navigate unpredictable events. This paper introduces FANAL (Financial Activity News Alerting Language Modeling Framework), a specialized BERT-based framework engineered for real-time financial event detection and analysis, categorizing news into twelve distinct financial categories. FANAL leverages silver-labeled data processed through XGBoost and employs advanced fine-tuning techniques, alongside ORBERT (Odds Ratio BERT), a novel variant of BERT fine-tuned with ORPO (Odds Ratio Preference Optimization) for superior class-wise probability calibration and alignment with financial event relevance. We evaluate FANAL’s performance against leading large language models, including GPT-4o, Llama-3.1 8B, and Phi-3, demonstrating its superior accuracy and cost efficiency. This framework sets a new standard for financial intelligence and responsiveness, significantly outstripping existing models in both performance and affordability."
61,"VeritasFi: An Adaptable, Multi-tiered RAG Framework for Multi-modal Financial Question Answering",2025,"Reports, filings, and risk",13.80,0,1,1,0,0,Proceedings of the ACM Web Conference 2026,Zhenghan Tai; Hanwei Wu; Qingchen Hu; Jijun Chi; Hailin He; Lei Ding; Tung Sum Thomas Kwok; Bohuai Xiao; Yuchen Hua; Suyuchen Wang; Peng Lu; Muzhi Li; Yihong Wu; Liheng Ma; Jerry M. Huang; Jiayi Zhang; Gonghao Zhang; Chao Jiang; Jingrui Tian; Sicheng Lyu; Zeyu Li; Boyu Han; Fengran Mo; Xinyue Yu; Yufei Cui; Ling Zhou; Xinyu Wang,10.1145/3774904.3792795,2510.10828,https://www.semanticscholar.org/paper/4496098e6d002188eff209ed536f994b1ae79868,4496098e6d002188eff209ed536f994b1ae79868,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,bank; financial,qa; question answering; rag; retrieval,"Retrieval-Augmented Generation (RAG) is becoming increasingly essential for Question Answering (QA) in the financial sector, where accurate and contextually grounded insights from complex public disclosures are crucial. However, existing financial RAG systems face two significant challenges: (1) they struggle to process heterogeneous data formats, such as text, tables, and figures; and (2) they encounter difficulties in balancing general-domain applicability with company-specific adaptation. To overcome these challenges, we present VeritasFi, an innovative hybrid RAG framework that incorporates a multi-modal preprocessing pipeline alongside a cutting-edge two-stage training strategy for its re-ranking component. VeritasFi enhances financial QA through three key innovations: (1) A multi-modal preprocessing pipeline that seamlessly transforms heterogeneous data into a coherent, machine-readable format. (2) A tripartite hybrid retrieval engine that operates in parallel, combining deep multi-path retrieval over a semantically indexed document corpus, real-time data acquisition through tool utilization, and an expert-curated memory bank for high-frequency questions, ensuring comprehensive scope, accuracy, and efficiency. (3) A two-stage training strategy for the document re-ranker, which initially constructs a general, domain-specific model using anonymized data, followed by rapid fine-tuning on company-specific data for targeted applications. By integrating our proposed designs, VeritasFi presents a novel framework that greatly enhances the adaptability and robustness of financial RAG systems, providing a scalable solution for both general-domain and company-specific QA tasks. Code accompanying this work is available at https://github.com/simplew4y/VeritasFi.git."
62,Construction of a Japanese Financial Benchmark for Large Language Models,2024,Benchmarks and datasets,13.64,20,1,0,1,0,FINNLP,Masanori Hirano,10.48550/arXiv.2403.15062,2403.15062,https://www.semanticscholar.org/paper/97b788534bcf27c5c88db30ce0f89cbe2c6d1425,97b788534bcf27c5c88db30ce0f89cbe2c6d1425,REPORT_ANALYSIS_FOCUS-8,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements,financial,benchmark; gpt,"With the recent development of large language models (LLMs), models that focus on certain domains and languages have been discussed for their necessity. There is also a growing need for benchmarks to evaluate the performance of current LLMs in each domain. Therefore, in this study, we constructed a benchmark comprising multiple tasks specific to the Japanese and financial domains and performed benchmark measurements on some models. Consequently , we confirmed that GPT-4 is currently outstanding, and that the constructed benchmarks function effectively. According to our analysis, our benchmark can differentiate benchmark scores among models in all performance ranges by combining tasks with different difficulties."
63,GraphRAG: Leveraging Graph-Based Efficiency to Minimize Hallucinations in LLM-Driven RAG for Finance Data,2025,Other relevant work,13.60,19,1,0,1,0,COLING Workshops,Ma Barry; Gaëtan Caillaut; Pierre Halftermeyer; Raheel Qader; Mehdi Mouayad; Fabrice Le Deit; Dimitri Cariolaro; Joseph Gesnouin,,,https://www.semanticscholar.org/paper/3f5683d77d4739562f0b0e1f695db1ad19a14af7,3f5683d77d4739562f0b0e1f695db1ad19a14af7,REPORT_ANALYSIS_FOCUS-4,Hierarchical Retrieval with Evidence Curation for Open-Domain Financial Question Answering on Standardized Documents,finance,llm; rag,
64,"LLM-Driven Big Data Management Across Digital Governance, Marketing, and Accounting: A Spark-Orchestrated Framework",2025,Trading and investment,13.60,4,1,1,0,0,Algorithms,Aristeidis Karras; Leonidas Theodorakopoulos; Christos N. Karras; George A. Krimpas; Anastasios Giannaros; Charalampos-Panagiotis Bakalis,10.3390/a18120791,,https://www.semanticscholar.org/paper/f9ea142d35d7201a813cbfad4790c86ede35fae1,f9ea142d35d7201a813cbfad4790c86ede35fae1,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,accounting; regulatory; sector analysis,llm,"In this work, we present a principled framework for the deployment of Large Language Models (LLMs) in enterprise big data management across digital governance, marketing, and accounting domains. Unlike conventional predictive applications, our approach integrates LLMs as auditable, sector-adaptive components that robustly and directly enhance data curation, lineage, and regulatory compliance. The study contributes (i) a systematic evaluation of seven LLM-enabled functions—including schema mapping, entity resolution, and document extraction—that directly improve data quality and operational governance; (ii) a distributed architecture that deploys Apache Spark orchestration with Markov Chain Monte Carlo sampling to achieve quantifiable uncertainty and reproducible audit trails; and (iii) a cross-sector analysis demonstrating robust semantic accuracy, compliance management, and explainable outputs suited to diverse assurance requirements. Empirical evaluations reveal that the proposed architecture persistently attains elevated mapping precision, resilient multimodal feature extraction, and consistent human supervision. These characteristics collectively reinforce the integrity, accountability, and transparency of information ecosystems, particularly within compliance-driven organizational settings."
65,Analyzing Cascading Outbreak of GameStop Event: A Practical Approach Using Network Analysis and Large Language Models,2024,Trading and investment,13.60,3,1,0,1,0,International Conference on AI in Finance,Shengyuan Lin; Keyi Wang; Xiao-Yang Liu,10.1145/3677052.3698636,,https://www.semanticscholar.org/paper/dc87fc9623461357f7478a3011291438c620122c,dc87fc9623461357f7478a3011291438c620122c,REPORT_ANALYSIS_FOCUS-9,Evaluation and Benchmarking Suite for Financial Large Language Models and Agents,financial; market,dataset; gpt,"The GameStop short squeeze in January 2021, driven by collective online actions in the Reddit//WallStreetBets community, has shown a surprising impact on financial markets. In this paper, we take a practical approach using network analysis and large language models (LLMs) to investigate such a cascading outbreak phenomenon. Utilizing GPT-4o for data preprocessing tasks, including text cleaning, relevance scoring, and duplicate removal, helps curate a high-quality dataset. We apply models, such as the Virus-on-a-Network Model and the Community-Affiliation Graph Model, to study the underlying mechanisms of user activity and information dissemination. Our analysis shows that a low information spread threshold and influential users contribute to the rapid dissemination of information. Our findings provide insights into the critical role of online communities in the financial market. In this practical approach, LLMs show great capabilities in processing and analyzing social platform speech. This study highlights the importance of online community behaviors and their potential to influence financial markets, offering a novel analytical tool for regulators, financial institutions, and investors."
66,"“Rethinking retrieval: From traditional RAG to agentic and non-vector reasoning systems in the financial domain for LLMs,”",2025,Financial agents,13.50,,1,0,1,1,arXiv,,,,,,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial,rag; reasoning; retrieval,
67,MultiFin: A Dataset for Multilingual Financial NLP,2023,Benchmarks and datasets,13.25,41,1,0,1,0,Findings,R. Jørgensen; Oliver Brandt; Mareike Hartmann; Xiang Dai; C. Igel; Desmond Elliott,10.18653/v1/2023.findings-eacl.66,,https://www.semanticscholar.org/paper/5a6b6fbb1ab905d305223d1920205620f0580433,5a6b6fbb1ab905d305223d1920205620f0580433,REPORT_ANALYSIS_FOCUS-16,HiFi-KPI: A Dataset for Hierarchical KPI Extraction from Earnings Filings,financial,dataset,"Financial information is generated and distributed across the world, resulting in a vast amount of domain-specific multilingual data. Multilingual models adapted to the financial domain would ease deployment when an organization needs to work with multiple languages on a regular basis. For the development and evaluation of such models, there is a need for multilingual financial language processing datasets. We describe MultiFin – a publicly available financial dataset consisting of real-world article headlines covering 15 languages across different writing systems and language families. The dataset consists of hierarchical label structure providing two classification tasks: multi-label and multi-class. We develop our annotation schema based on a real-world application and annotate our dataset using both ‘label by native-speaker’ and ‘translate-then-label’ approaches. The evaluation of several popular multilingual models, e.g., mBERT, XLM-R, and mT5, show that although decent accuracy can be achieved in high-resource languages, there is substantial room for improvement in low-resource languages."
68,FIN2SUM: Advancing AI-Driven Financial Text Summarization with LLMs,2024,"Reports, filings, and risk",13.21,7,1,0,1,0,2024 International Conference on Trends in Quantum Computing and Emerging Business Technologies,Ezhilan Wilson; Anshul Saxena; Jayant Mahajan; Lekha Panikulangara; Shruti Kulkarni; Pritty Jain,10.1109/TQCEBT59414.2024.10545078,,https://www.semanticscholar.org/paper/5d027f20c9c7ae2e1bb65caf4a4197ac15ea4716,5d027f20c9c7ae2e1bb65caf4a4197ac15ea4716,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",10-k; financial,bert,"In the modern financial sector, the rapid digitalization of financial reports necessitates efficient and reliable text summarization tools. This research introduces FIN2SUM, a novel framework designed for summarizing the managerial analysis and discussion sections of 10-K reports from top NASDAQ-listed companies. The study aims to evaluate Large Language Models (LLMs) in financial text summarization, highlighting LLAMA-2's adeptness in processing complex financial information, thus making FIN2SUM a vital tool for analysts and decision-makers. The methodology includes a thorough evaluation of three state-of-the-art LLMs—LLAMA-2, FLAN, and Claude 2—using BERT and ROUGE scores. The research concludes that FIN2SUM, enhanced by LLAMA-2, significantly advances AI-driven financial text summarization."
