rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
73,Sentiment-driven prediction of financial returns: a Bayesian-enhanced FinBERT approach,2024,ETF and asset allocation,25.30,0,1,0,0,0,arXiv.org,R. G. Cestari; Simone Formentin,10.48550/arXiv.2403.04427,2403.04427,https://www.semanticscholar.org/paper/317d7890d7feb66e5f6a9ece0e8fd09736fce136,317d7890d7feb66e5f6a9ece0e8fd09736fce136,etf,FinBERT ETF financial returns SPY,etf; financial; returns; stock,bert; finbert; language model; large language model; rag,"Predicting financial returns accurately poses a significant challenge due to the inherent uncertainty in financial time series data. Enhancing prediction models' performance hinges on effectively capturing both social and financial sentiment. In this study, we showcase the efficacy of leveraging sentiment information extracted from tweets using the FinBERT large language model. By meticulously curating an optimal feature set through correlation analysis and employing Bayesian-optimized Recursive Feature Elimination for automatic feature selection, we surpass existing methodologies, achieving an F1-score exceeding 70% on the test set. This success translates into demonstrably higher cumulative profits during backtested trading. Our investigation focuses on real-world SPY ETF data alongside corresponding tweets sourced from the StockTwits platform."
74,ESG Alpha Through Generative AI: A New Paradigm for Sustainable Trading Strategies,2026,Supply chain finance and risk,24.90,0,1,0,0,0,"Proceedings of The International Conference on Advanced Research in Management, Business and Finance",Nikhil Jarunde,10.33422/icmbf.v2i1.1493,,https://www.semanticscholar.org/paper/7986fb17cdd973459d899dd40fbc33cb7976aabd,7986fb17cdd973459d899dd40fbc33cb7976aabd,supply_chain,large language models supply chain finance,fund; portfolio; risk,benchmark; generative ai; language model; llm; prompt; retrieval,"Institutional investors increasingly seek to reconcile return objectives with measurable sustainability outcomes, yet ESG information remains noisy, heterogeneous, and slow to update. This paper proposes a unified framework—ESG Alpha Through Generative AI—that operationalizes large-language models (LLMs) and generative modeling to construct transparent, regulation-ready trading strategies. First, we develop an LLM-powered ESG sentiment engine that ingests multi-lingual, unstructured disclosures and news, applies retrieval-augmented extraction with source attribution, and synthesizes security-level signals calibrated against established ESG taxonomies. Second, we introduce an automated scenario generator that translates narrative ESG risks (e.g., transition policy shocks, supply-chain violations, climate physical hazards) into factor-consistent return and fundamentals shocks, enabling robust portfolio construction via mean–CVaR optimization with explicit sustainability and concentration constraints. Third, we embed a “compliance-by-design” layer that maps exposures to the EU Taxonomy and related regimes (e.g., SFDR), supports pre- and post-trade checks, and preserves auditability through prompt logging, data lineage, and human-in-the-loop review. Back-tested experiments against benchmarks reliant on static ESG scores indicate improved timeliness of signals, enhanced risk-adjusted performance, and reduced drawdowns while maintaining taxonomy alignment. The paper’s contributions include: (i) an end-to-end architecture for LLM-derived ESG signal generation, (ii) a generative ESG risk-scenario apparatus for portfolio optimization, and (iii) a governance blueprint that aligns model risk management and regulatory compliance. We discuss implementation considerations, limitations, and avenues for future research on bias mitigation, domain adaptation, and supervisory evaluation."
75,Application of Conversational Intelligent Reporting System Based on Artificial Intelligence and Large Language Models,2024,"Industry, sector, and investment research",24.86,11,1,0,0,0,Journal of Theory and Practice of Engineering Science,Hong Zhou; Kang Xu; Qiaozhi Bao; Yan Lou; Wenpin Qian,10.53469/jtpes.2024.04(03).16,,https://www.semanticscholar.org/paper/865473da25c390856456ced53f27a24951ae44e0,865473da25c390856456ced53f27a24951ae44e0,industry_sector,large language models financial industry analysis,financial; market; risk,language model; large language model; large language models; rag,"As large language models gain traction in the financial sector, they are revolutionizing the workflows of financial professionals. From data analysis and market forecasting to risk assessment and customer management, these models demonstrate significant potential and value. By automating data processing tasks, they enhance productivity and empower professionals to derive deeper insights and make more precise decisions. This article explores the application of conversational intelligent reporting systems, leveraging artificial intelligence and large language models, within the financial industry. It examines how these systems streamline reporting processes, facilitate efficient communication, and contribute to informed decision-making, ultimately reshaping the landscape of financial market operations."
76,Credit Risk Forecast and Assessment of Automobile Supply Chain Finance Based on Proportional Hazards Model,2021,Supply chain finance and risk,24.70,3,1,0,0,0,ICEME,Qingyu Zhang; T. Pan; Bohong Gao; Jieshan Mai,10.1145/3481127.3481159,,https://www.semanticscholar.org/paper/e2a46b5810e23fe5880ce83571c8148a8f5303db,e2a46b5810e23fe5880ce83571c8148a8f5303db,industry_sector; supply_chain,predicting repayment risk supply chain finance large language models,asset; bank; equity; finance; market; risk; stock; supply chain finance,rag,"Supply chain finance is developed to settle such problems, such as financing difficulties among small and medium-sized enterprises (SMEs), banks' business dilemma, and supply chain fragility. In recent year, supply chain finance in the automobile industry is developing rapidly. However, due to the complexity of automobile supply chain, there are still some business risks, among which credit risks account for a large proportion. To promote the development of automobile SMEs and reduce the risks in the financing process, we predict the potential credit risk points of the automobile industry and construct the evaluation index system. The proportional hazards model (Cox model) is estimated on data from China Stock Market & Accounting Research Database (CSMAR database). The data comprise 95 listed automobile SMEs from 2010 to 2019. The results show that two indexes (current asset turnover and shareholder equity turnover) are included in Cox model. In addition, in order to test the accuracy of Cox model, 25 enterprises compose test set. The accuracy of test results is 72%, which means that the cox model predicts well."
77,Assessing Software Security Maturity via an AI-Augmented Risk-Based Framework,2025,Supply chain finance and risk,24.70,0,2,0,0,0,International Carnahan Conference on Security Technology,H. Lin; W. Stout; Tyler Morris,10.1109/ICCST63435.2025.11293868,,https://www.semanticscholar.org/paper/32b3f0a7c47cd9b0986f366dbb9f6ef4008c1e91,32b3f0a7c47cd9b0986f366dbb9f6ef4008c1e91,industry_sector; supply_chain,large language models supply chain finance; large language models supply chain risk finance,finance; risk,language model; large language model; large language models; llm; rag,"The software security landscape has grown increasingly complex, with software supply chain attacks surging by 431% from 2021 to 2023; 86% of code bases contain at least one open-source vulnerability and 80% of applications harbor known security flaws, exposing critical systems across sectors such as healthcare, finance, and national infrastructure to exploitation. Strengthening software security is essential to protect privacy, stability, and public trust. This paper introduces a novel risk-based software security maturity framework designed to help organizations evaluate and enhance their software security practices, leveraging AI-powered Large Language Models (LLMs). These LLMs stream ingestion of organizational data and assist in generating reports tailored to organizational needs, enhancing the accuracy and relevance of security evaluations. The framework empowers organizations to assess capabilities, vulnerabilities, and risks in critical areas while offering a clear roadmap for continuous improvement. By adopting a threat-informed approach that maps threat actors and vectors to maturity levels, and combining this strategic understanding with AI-driven insights, the framework delivers a nuanced and adaptive solution for improving defense readiness and resilience in the face of evolving cybersecurity challenges."
78,Robots and Code,2024,"Industry, sector, and investment research",24.60,1,1,0,0,0,M/C Journal,Till Krause,10.5204/mcj.3119,,https://www.semanticscholar.org/paper/9e62138ea2f3ba21b2121584aed0268cb7f8ebdd,9e62138ea2f3ba21b2121584aed0268cb7f8ebdd,industry_sector,Commercial Real Estate AI Text-Evaluation CREATE large language model sector trading signal,company; fund; risk; stock,agent; chatgpt; generative ai; gpt; language model; large language model; large language models; rag,"Introduction
Artificial intelligence (AI) and its applications, such as large language models and generative AI, have become some of the most hotly debated technologies of our time. While they are often seen as harbingers of progress, they also evoke fear and uncertainty regarding their potential societal impacts.
Mass media, especially journalism, play a pivotal role in shaping public opinion on these technologies. In democratic societies, journalism is tasked with educating and informing the public, contributing to collective understanding and opinion formation. Brause et al. state that “media coverage of Al technologies is an important indicator of the central issues, actors, frames and evaluations attached to technology, and a critical arena where stakeholders negotiate future pathways for Al and its role in societies” (277).
However, how key technologies like AI are visually represented in editorial media remains an underexplored topic in current research. Which photos and/or illustrations are used to accompany news articles about this technology and its impact on society? This is of high importance to the overall understanding of the media representation of AI—a question at the intersection of visual studies, cultural studies, and communication studies. Previous research has shown that how new technologies are depicted (and not only how they are described) can significantly shape public discourse at multiple levels (Zeller et al.; Kelly).
For instance, studies of nanotechnology, a topic whose societal debate parallels some aspects of the current discourse about AI, reveal that media stories about these debates are often illustrated with rather stereotypical elements. Lösch notes that they are “frequently illustrated in mass media publications with futuristic science-fiction images” (255). This trend—depicting real technologies and their (as yet uncertain) societal consequences using visual tropes from science fiction, such as robots, androids, code, and futuristic models—can also be observed in recent discussions around AI, particularly in journalistic descriptions of the potential dangers posed by AI systems to society and humanity.
This article aims to examine how selected articles from German quality media (a definition of the term can be found in Meier and in Arnold), published between January and September 2024, visually illustrate the topic of “AI risks and dangers”. Rather than analysing the content of these articles, the focus will be on their visual accompaniment, exploring how images are used to shape public understanding of AI risks, often with a highly artificial appeal and Anmutung (impression).
The Representation of Technology in German Mass Media
Germany is sometimes perceived as a country that approaches digital technologies with caution, particularly regarding data protection and privacy rights. This is also partly true for the debates around artificial intelligence. Köstler and Ossewaarde argue that “it is a discourse that is marked by a certain alarmism about the future of the German economy” (250). Digitalisation and automation are perceived ambivalently by the German population (Störk-Biber et al. 30). On one hand, there are expectations of increased convenience; on the other hand, these are countered by risks, primarily related to perceived susceptibility to disruptions and threats to individual autonomy (30). Germany has comprehensive data protection laws at both federal and state levels, covering public and private sectors alike. Germans show strong public interest in privacy, as seen in widespread opposition to data retention laws and a strong support of privacy, illustrated for example by the fact that “240,000 persons in Germany have opted out of Google Street View“ (Schwarz 289). Researchers sometimes attribute this rather sceptical attitude towards digital technologies to Germany’s historical experiences with authoritarian regimes, describing a “climate of fundamental mistrust of the state, its security agencies and the new possibilities of data collection” (Knorre 17). This mistrust has resulted in a rather negative view of Big Data applications in Germany, and perpetuates a “narrative of the machine taking on a life of its own, which is associated with the term artificial intelligence” (Knorre 29). However, it has also been noted that Germany “takes a middle position in terms of attitudes toward digitalization in a European comparison” (Störk-Biber et al. 30), but that “there are also growing concerns about pressures, risks, and dependencies, whose responsible management is expected not only from the government and associations but also from companies” (31).
This study does not conduct a textual framing analysis, which has already been extensively applied in other contexts, such as the portrayal of digitalisation processes in German media (Zeller et al.). Instead, it focusses on visual communication and how it contributes to popular perceptions of the technology. That the selection of images plays an important role in journalism has been widely demonstrated (Sargent 705). Furthermore, it has been shown that articles without accompanying imagery get shared less often on social media, underlining the “importance of images in driving news consumption” (Keib 202).
Kelly highlights the significant role mass media play in the adoption of new technologies: “technology is rarely adopted on its merits alone; social forces both constrain and encourage adoption. Mass media is a significant influence, along with other social forces, in all stages of adoption” (34). By looking at photos and illustrations, this study seeks to examine the visual culture surrounding AI by showcasing a sample of such imagery and making it accessible for academic discourse, and thus, helping to validate the often expressed notion that “science fictional tropes abound in news coverage of A.I.” (Goode).
Given the pressures of time, budget, and labour that often accompany journalistic production, even within the realm of quality journalism, the selection of images should not be over-interpreted. Nonetheless, these visual representations provide valuable insight into the motifs frequently used to depict AI risks, offering a glimpse into how the media visually communicate complex technologies. Accordingly, the research question (RQ1) for this study was: What are the visual elements of journalistic coverage of the potential risks of artificial intelligence in German news media from January to September 2024?
Methodology
This study uses the method of qualitative content analysis (Mayring), which aims to “conceptualize the process of assigning categories to text passages as a qualitative-interpretive act, following content-analytical rules” (10). The qualitative content analysis method with inductive category development was chosen as the most suitable for this study. Since there is little existing research on the visual representation of AI risks in the media, the inductive method provides the flexibility needed to develop new categories from the image data, without being constrained by pre-existing theories or hypotheses.
To gain access to the data for further analysis, an Internet search was conducted using Google News with the keywords “KI Gefahr” (AI danger) and “KI Warnung” (AI warning) from 1 January to 1 September 2024, focussing exclusively on German-language media. Only articles from quality journalism outlets were considered, to exclude non-journalistic trade publications, advertising, and public relations-driven articles. Only visual accompaniments, such as illustrations and photos, were included in the analysis. Videos and preview images for videos were excluded. This timeframe was chosen because it represents an era where artificial intelligence has been established as a main interest after the initial hype surrounding the first publication of OpenAI’s ChatGPT Model in late 2022.
A cursory content analysis was conducted to ensure that only articles taking a critical stance on AI were included in the dataset, and no mislabelling took place. The final dataset consists of 21 images drawn from quality journalism sources, defined by their adherence to journalistic standards such as accuracy, independence, and balance, and came from the following outlets (in alphabetical order): Deutsche Welle, Deutschlandfunk, FAZ, Frankfurter Rundschau, Handelsblatt, NZZ, SRF, SWR, Tagesspiegel, WDR, Welt, ZDF.
The study uses QCAmap software, designed specifically for qualitative content analysis, to systematically code and structure the visual material. This approach ensures that the process of category development remains transparent and iterative, allowing for the emergence of unexpected patterns and visual trends within the media portrayals of AI risks.
Following the rules of qualitative content analysis, the categories were revised after coding 30% of the material, with minor adaptions in the categories being made. In total, 12 categories (RQ1-1 – RQ1-12)—some of them clustered into subcategories—emerged from the data.
Results
The qualitative content analysis of 21 illustrative images using QCAmap with inductive category formation revealed significant trends in the visual depiction of artificial intelligence (AI) and its associated risks in German quality media. The analysis identified six major categories, which accounted for the recurring themes and motifs used in these visual representations. In terms of sources of the visual elements, it can be said that some images come from established sources like Deutsche Presse Agentur or stock photo sites; others were created using generative AI. Below are the key findings from each main category.
The analysis of visual representations of artificial intelligence (AI) in German quality media has revealed several recurring categories and subcategories, each contributing to a broader understanding of how AI risks are visually framed. These categories reflect both stereotypical"
79,Large Language Model for Low-Carbon Energy Transition: Roles and Challenges,2024,Supply chain finance and risk,24.51,8,2,0,0,0,2024 4th Power System and Green Energy Conference (PSGEC),Yuheng Cheng; Xiyuan Zhou; Huan Zhao; Jinjin Gu; Xinlei Wang; Junhua Zhao,10.1109/PSGEC62376.2024.10721191,,https://www.semanticscholar.org/paper/4e56b208450409a86d514d0bd07d7e0cd9542397,4e56b208450409a86d514d0bd07d7e0cd9542397,supply_chain,supply chain risk large language model annual reports; predicting repayment risk supply chain finance large language models,market; risk,benchmark; language model; large language model; llm,"The low-carbon energy transition is a pressing global challenge that requires innovative approaches and technologies to achieve sustainable development. This paper explores the potential applications of the Large Language Model (LLM) in facilitating the low-carbon energy transition from an artificial intelligence perspective and summarizes the LLM roles in three directions: simulator, decision-maker, and expert. LLM can simulate low-carbon power scenarios, carbon market dynamics, climate risk assessments, and urban planning strategies. They can also operate power system, integrate renewable energy sources, predict demand patterns, and improve energy efficiency. Furthermore, LLM can serve as an expert in carbon accounting, satellite data interpretation, database management, and sustainable supply chain management. The paper also discusses challenges and future outlooks, including data quality and accessibility, cybersecurity, LLM training costs, interdisciplinary collaboration, and evaluation benchmarks. In conclusion, applying LLM in the low-carbon energy transition holds significant potential for driving innovation and sustainability, and further research is needed to maximize their impact."
80,The LLM Pro Finance Suite: Multilingual Large Language Models for Financial Applications,2025,"Industry, sector, and investment research",24.40,1,1,0,0,0,arXiv.org,Gaëtan Caillaut; Raheel Qader; Jingshu Liu; Mariam Nakhl'e; Arezki Sadoune; Massinissa Ahmim; Jean-gabriel Barthelemy,10.48550/arXiv.2511.08621,2511.08621,https://www.semanticscholar.org/paper/9e86667ea3de7efb088fe7a42b33930f2cfbe631,9e86667ea3de7efb088fe7a42b33930f2cfbe631,industry_sector,large language models ETF finance,finance; financial,benchmark; language model; large language model; large language models; llm; rag,"The financial industry's growing demand for advanced natural language processing (NLP) capabilities has highlighted the limitations of generalist large language models (LLMs) in handling domain-specific financial tasks. To address this gap, we introduce the LLM Pro Finance Suite, a collection of five instruction-tuned LLMs (ranging from 8B to 70B parameters) specifically designed for financial applications. Our approach focuses on enhancing generalist instruction-tuned models, leveraging their existing strengths in instruction following, reasoning, and toxicity control, while fine-tuning them on a curated, high-quality financial corpus comprising over 50% finance-related data in English, French, and German. We evaluate the LLM Pro Finance Suite on a comprehensive financial benchmark suite, demonstrating consistent improvement over state-of-the-art baselines in finance-oriented tasks and financial translation. Notably, our models maintain the strong general-domain capabilities of their base models, ensuring reliable performance across non-specialized tasks. This dual proficiency, enhanced financial expertise without compromise on general abilities, makes the LLM Pro Finance Suite an ideal drop-in replacement for existing LLMs in financial workflows, offering improved domain-specific performance while preserving overall versatility. We publicly release two 8B-parameters models to foster future research and development in financial NLP applications: https://huggingface.co/collections/DragonLLM/llm-open-finance."
81,The impact of large language models on accounting and future application scenarios,2025,"Industry, sector, and investment research",24.11,7,1,0,0,0,Journal of Accounting Literature,WenYi Li; Wenyu Liu; Mengya Deng; Xin Liu; Lingbing Feng,10.1108/jal-12-2024-0357,,https://www.semanticscholar.org/paper/6f6b7e4630b37bae678331a5598ae804f0d211c4,6f6b7e4630b37bae678331a5598ae804f0d211c4,industry_sector,large language models financial industry analysis,financial; risk,language model; large language model; large language models; llm; rag,"PurposeThis paper examines the transformative impact of large language models (LLMs) on accounting practices and explores future application scenarios. Through a systematic literature review, it highlights the potential of LLMs to enhance efficiency, transparency and innovation across areas such as financial reporting, ESG disclosure, financial analysis and risk management. Additionally, it identifies key challenges, including data quality, privacy and the need for domain-specific adaptations, while proposing actionable strategies to address them. By forecasting advanced applications like intelligent knowledge bases and automated operations, this study provides a roadmap for integrating LLMs into accounting, driving progress and sustainability in the industry.Design/methodology/approachThis study adopts a systematic literature review methodology to explore the impact and future applications of LLMs in accounting. It identifies key research areas by analyzing over 50 high-quality studies selected through extensive keyword searches, Boolean queries and backward and forward citation analyses of seminal works. The review is structured around eight thematic areas, including financial reporting, ESG disclosure and risk management. By synthesizing findings, the study develops a comprehensive framework for understanding the transformative potential of LLMs while addressing associated challenges, such as data security and specialization, to guide future research and practical applications in accounting.FindingsThe study reveals that LLMs significantly enhance efficiency, transparency and innovation in accounting by automating processes like financial reporting, ESG disclosure and risk management. They enable advanced applications such as intelligent knowledge bases, budget optimization and automated contract management. However, challenges remain, including the need for high-quality data, domain-specific model training, interdisciplinary talent development and robust data security measures. The findings underscore LLMs’ potential to transform accounting practices while emphasizing the importance of theoretical frameworks and strategic planning to address these challenges and fully realize their benefits in driving industry progress and sustainability.Practical implicationsThe study highlights practical pathways for integrating LLMs into accounting, emphasizing their potential to automate processes, enhance decision-making and improve operational efficiency. Organizations can leverage LLMs for tasks such as financial reporting, ESG analysis and risk management, reducing manual effort and increasing accuracy. Practical implications include the need for targeted training of LLMs in accounting-specific contexts, robust data governance to ensure quality and security and developing interdisciplinary skills among accounting professionals. By addressing these areas, organizations can harness LLMs to drive innovation, streamline operations and achieve sustainable growth in a rapidly evolving business environment.Originality/valueThis study provides a comprehensive and systematic analysis of the transformative impact of LLMs on accounting, addressing gaps in fragmented research and limited practical insights. It uniquely integrates theoretical perspectives with practical applications, offering a structured framework for understanding LLMs’ role across multiple accounting domains. By identifying key challenges and proposing actionable strategies, the paper delivers original value to both researchers and practitioners, fostering innovation and guiding the integration of LLMs into accounting practices. Its forward-looking approach offers a valuable resource for advancing knowledge and shaping the future of accounting in the digital age."
82,NatureKG: an ontology and knowledge graph for nature finance with a Text2Cypher application,2025,Supply chain finance and risk,24.10,0,1,0,0,0,Frontiers Artif. Intell.,Neetu Kushwaha; Alok Singh; Hassan Aftab Sheikh,10.3389/frai.2025.1693843,,https://www.semanticscholar.org/paper/d45721e1412296bee277dfa6ac831d630da7c424,d45721e1412296bee277dfa6ac831d630da7c424,industry_sector; supply_chain,LLM based macro and sector asset allocation finance,asset; finance; financial; risk,language model; large language model; large language models; llm; rag,"Introduction Nature finance involves complex, multi-dimensional challenges that require analytical frameworks to assess risks, impacts, dependencies, and systemic resilience. Existing financial systems lack structured tools to map dependencies between natural capital and financial assets. To address this, we introduce NatureKG, the first ontology and instantiated knowledge graph (KG) specifically tailored to nature finance, aiming to support financial institutions in assessing environmental risks, impacts, and dependencies systematically. Methods We designed a domain ontology grounded in ENCORE, the Science-Based Targets Network (SBTN), and peer-reviewed literature. This ontology defines entities such as Actions, Drivers of Nature Loss, Value Chains, Evidence, and Sources. The ontology was instantiated into NatureKG within Neo4j, consisting of 320 nodes and 540 relationships curated by domain experts. As a proof of concept, we constructed a Text2Cypher dataset and fine-tuned three open-source large language models (Phi-3, LLaMA-3.1-8B, and Mistral-7B) to translate natural language queries into Cypher graph queries. The models were trained and evaluated under different dataset split strategies (paraphrase, cypher-level, and generalization) using metrics such as BLEU, exact match, execution accuracy, and Macro F1 scores. Results Phi-3 achieved the highest execution accuracy (0.21) and Macro F1 score (0.56), demonstrating better structural and reasoning capability under paraphrase and schema generalization splits. LLaMA-3.1-8B exhibited balanced performance, while Mistral-7B lagged across most metrics. The results indicate that smaller, fine-tuned models can generalize effectively in low-resource, domain-specific settings, validating the feasibility of LLM-assisted querying for nature finance. Discussion Despite modest initial accuracy, this feasibility study establishes a baseline for integrating domain-specific ontologies with AI systems. NatureKG offers a reusable foundation for representing environmental risks, dependencies, and interventions, with potential to enhance transparency and scalability in sustainable finance decision support. Future work should expand dataset diversity, sectoral coverage beyond the built environment, and refine model reasoning through larger, domain-aligned data catalogues."
83,Analysis of the Potential Application of GenAI in Supply Chain Optimization Technology,2025,Supply chain finance and risk,24.10,0,1,0,0,0,Proceedings of the 2025 International Conference on Generative Artificial Intelligence for Business,Zhenhua Li,10.1145/3766918.3766968,,https://www.semanticscholar.org/paper/ac1052f6c3b3ff7fb14724316ffb94255784cf18,ac1052f6c3b3ff7fb14724316ffb94255784cf18,supply_chain,predicting repayment risk supply chain finance large language models,market; risk,generative ai; language model; large language model; llm; rag,"Traditional supply chain management mainly relies on historical data and static models such as autoregressive integrated moving average models (ARIMA). However, Enterprise Resource Planning (ERP) system still has the disadvantages, including delayed response, inaccurate long tail demand forecasting, and weak risk resistance and so on. Presently generative AI (GenAI) demonstrates the capability to enhance supply chain resilience significantly through synthetic data augmentation, multimodel analysis, and dynamic optimization technologies. For example, Generative Adversarial Networks (GAN) can generate extreme market scenario data to compensate for the lack of historical data and Large Language Model (LLM) can analyze social media public opinion and perceive changes in demand in advance. In this paper, the predictive ability of GenAI for future markets and the possibility of developing supply chain plans was investigated and then the market trends in 2025 and beyond were predicted based on the market data of the latest five years before 2025, using GenAI deep learning and integrating external variables such as economic indicators and simulating multiple future scenarios. The conclusions reveal that one of the most important advantages lies in AI's deep learning ability and foresight, which can identify potential supply chain disruptions in advance within a certain period of time and have adaptability, dynamically adjusting strategies to cope with sudden fluctuations. Besides, the analysis of AI application data in Lenovo, DHL, and Meituan also has been observed that GenAI has the extremely advantages to optimize time and high efficiency of production planning in supply chain management with the improved resource utilization and promoted growth of transaction order volume. Moreover, the fitting curves between the functions learned by GenAI combined with Python and traditional artificial learning models were compared, whereas, it was found that GenAI deep learning models still have shortcomings and face the challenge of data dispersion and inconsistency in supply chain optimization applications. Therefore, in the future, with the development of multimodel AI and causal reasoning, the focus of the technology should be on the research of strengthening the optimization of model algorithms, with assisting the use of mathematical methods to enhance the accuracy of GenAI models, so that this technology can truly become a core tool for dynamically predicting markets."
84,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",2026,"Industry, sector, and investment research",24.00,1,1,0,0,0,arXiv.org,Zhi Yang; Lingfeng Zeng; Fangqi Lou; Qi Qi; Wei Zhang; Zhenyu Wu; Zhenxiong Yu; Jun Han; Zhiheng Jin; Lejie Zhang; Xiaoming Huang; Xiaolong Liang; Zheng Wei; Junbo Zou; Dongpo Cheng; Zhaowei Liu; Xin-Yu Guo; Rongjunchen Zhang; Liwen Zhang,10.48550/arXiv.2601.22162,2601.22162,https://www.semanticscholar.org/paper/8386e4925f17671f81c3a3fba6b2aa37b0ef152f,8386e4925f17671f81c3a3fba6b2aa37b0ef152f,industry_sector,large language models fundamental analysis company analysis,asset; company; financial; fund; risk,benchmark; language model; large language model; large language models; llm,"Multimodal large language models are playing an increasingly significant role in empowering the financial domain, however, the challenges they face, such as multimodal and high-density information and cross-modal multi-hop reasoning, go beyond the evaluation scope of existing multimodal benchmarks. To address this gap, we propose UniFinEval, the first unified multimodal benchmark designed for high-information-density financial environments, covering text, images, and videos. UniFinEval systematically constructs five core financial scenarios grounded in real-world financial systems: Financial Statement Auditing, Company Fundamental Reasoning, Industry Trend Insights, Financial Risk Sensing, and Asset Allocation Analysis. We manually construct a high-quality dataset consisting of 3,767 question-answer pairs in both chinese and english and systematically evaluate 10 mainstream MLLMs under Zero-Shot and CoT settings. Results show that Gemini-3-pro-preview achieves the best overall performance, yet still exhibits a substantial gap compared to financial experts. Further error analysis reveals systematic deficiencies in current models. UniFinEval aims to provide a systematic assessment of MLLMs'capabilities in fine-grained, high-information-density financial environments, thereby enhancing the robustness of MLLMs applications in real-world financial scenarios. Data and code are available at https://github.com/aifinlab/UniFinEval."
85,From Process Optimization to Climate Resilience: Unintended Consequences of Supply Chain Digitalization,2026,Supply chain finance and risk,24.00,0,1,0,0,0,The International journal of accounting,Weijie Tan; Qinkang Dong; X. Chen,10.1142/s1094406026440014,,https://www.semanticscholar.org/paper/72099e940551dc7032793662f0d4ba551b8225c3,72099e940551dc7032793662f0d4ba551b8225c3,industry_sector; supply_chain,Supply Chain Risk Measurement and Resilience Insights from Large Language Models,corporate; firm; risk,language model; large language model; large language models,"Synopsis
 The research problem
 Our study explored the impact of supply chain digitalization on corporate climate risk.
 Motivation
 Amid the global wave of digital transformation, the spillover effects of supply chain digitalization on climate risk management in manufacturing firms warrant closer examination. Grounded in dynamic capabilities theory, our study investigated the association between supply chain digitalization and corporate climate risk.
 The test hypothesis
 We tested a core hypothesis: supply chain digitalization enhances firms’ dynamic capabilities, thereby reducing their exposure to climate risks.
 Target population
 The target population comprised Chinese A-share listed manufacturing companies during the 2013–2023 period. The sample included enterprises from various sub-sectors. Corporate climate risks were extracted from news reports.
 Adopted methodology
 We utilized ordinary least squares regressions, a difference-in-differences model, and machine learning.
 Analysis
 Our study employed large language models and text analysis techniques to identify corporate supply chain digitalization practices. Simultaneously, we constructed a media-based corporate climate risk index using machine learning methods.
 Findings
 We found that supply chain digitalization enhances firms’ dynamic capabilities, thereby reducing their exposure to climate risks. This mitigating effect operates primarily through improved climate compliance and the promotion of green supply chain transformation. Further analysis revealed that the impact is more pronounced among firms with technically experienced executives, in tightly integrated supply chains, in pollution-intensive industries, in highly competitive industries, and in regions with greater climate awareness and more advanced supply chain infrastructures."
86,Temporal Relational Reasoning of Large Language Models for Detecting Stock Portfolio Crashes,2024,"Industry, sector, and investment research",23.69,6,1,0,0,0,arXiv.org,Kelvin J.L. Koa; Yunshan Ma; Ritchie Ng; Huanhuan Zheng; Tat-Seng Chua,10.48550/arXiv.2410.17266,2410.17266,https://www.semanticscholar.org/paper/119691c55a9590ea4dea1080e9327ee0c80d7d68,119691c55a9590ea4dea1080e9327ee0c80d7d68,industry_sector,large language models ETF portfolio allocation,financial; market; portfolio; stock,language model; large language model; large language models; llm,"Stock portfolios are often exposed to rare consequential events (e.g., 2007 global financial crisis, 2020 COVID-19 stock market crash), as they do not have enough historical information to learn from. Large Language Models (LLMs) now present a possible tool to tackle this problem, as they can generalize across their large corpus of training data and perform zero-shot reasoning on new events, allowing them to detect possible portfolio crash events without requiring specific training data. However, detecting portfolio crashes is a complex problem that requires more than reasoning abilities. Investors need to dynamically process the impact of each new piece of information found in news articles, analyze the relational network of impacts across different events and portfolio stocks, as well as understand the temporal context between impacts across time-steps, in order to obtain the aggregated impact on the target portfolio. In this work, we propose an algorithmic framework named Temporal Relational Reasoning (TRR). It seeks to emulate the spectrum of human cognitive capabilities used for complex problem-solving, which include brainstorming, memory, attention and reasoning. Through extensive experiments, we show that TRR is able to outperform state-of-the-art techniques on detecting stock portfolio crashes, and demonstrate how each of the proposed components help to contribute to its performance through an ablation study. Additionally, we further explore the possible applications of TRR by extending it to other related complex problems, such as the detection of possible global crisis events in Macroeconomics."
